NAME : L148
70 -18.5410 -57.0634
71 -9.3861 -59.2613
72 -0.0000 -60.0000
73 9.3861 -59.2613
74 18.5410 -57.0634
75 27.2394 -53.4604
76 35.2671 -48.5410
77 42.4264 -42.4264
78 48.5410 -35.2671
79 53.4604 -27.2394
80 57.0634 -18.5410
81 59.2613 -9.3861
82 90.0000 0.0000
83 88.8920 14.0791
84 85.5951 27.8115
85 80.1906 40.8591
86 72.8115 52.9007
87 63.6396 63.6396
88 52.9007 72.8115
89 40.8591 80.1906
90 27.8115 85.5951
91 14.0791 88.8920
92 0.0000 90.0000
93 -14.0791 88.8920
94 -27.8115 85.5951
95 -40.8591 80.1906
96 -52.9007 72.8115
97 -63.6396 63.6396
98 -72.8115 52.9007
99 -80.1906 40.8591
100 -85.5951 27.8115
101 -88.8920 14.0791
102 -90.0000 0.0000
103 -88.8920 -14.0791
104 -85.5951 -27.8115
105 -80.1906 -40.8591
106 -72.8115 -52.9007
107 -63.6396 -63.6396
108 -52.9007 -72.8115
109 -40.8591 -80.1906
110 -27.8115 -85.5951
111 -14.0791 -88.8920
112 -0.0000 -90.0000
113 14.0791 -88.8920
114 27.8115 -85.5951
115 40.8591 -80.1906
116 52.9007 -72.8115
117 63.6396 -63.6396
118 72.8115 -52.9007
119 80.1906 -40.8591
120 85.5951 -27.8115
121 88.8920 -14.0791
122 120.0000 0.0000
123 118.5226 18.7721
124 114.1268 37.0820
125 106.9208 54.4789
126 97.0820 70.5342
127 84.8528 84.8528
128 70.5342 97.0820
129 54.4789 106.9208
130 37.0820 114.1268
131 18.7721 118.5226
132 0.0000 120.0000
133 -18.7721 118.5226
134 -37.0820 114.1268
135 -54.4789 106.9208
136 -70.5342 97.0820
137 -84.8528 84.8528
138 -97.0820 70.5342
139 -106.9208 54.4789
140 -114.1268 37.0820
141 -118.5226 18.7721
142 -120.0000 0.0000
143 -118.5226 -18.7721
144 -114.1268 -37.0820
145 -106.9208 -54.4789
146 -97.0820 -70.5342
147 -84.8528 -84.8528
148 -70.5342 -97.0820
149 -54.4789 -106.9208
150 -37.0820 -114.1268
151 -18.7721 -118.5226
152 -0.0000 -120.0000
153 18.7721 -118.5226
154 37.0820 -114.1268
155 54.4789 -106.9208
156 70.5342 -97.0820
157 84.8528 -84.8528
158 97.0820 -70.5342
159 106.9208 -54.4789
160 114.1268 -37.0820
161 118.5226 -18.7721
162 150.0000 0.0000
163 148.1533 23.4652
164 142.6585 46.3525
165 133.6510 68.0986
166 121.3525 88.1678
167 106.0660 106.0660
168 88.1678 121.3525
169 68.0986 133.6510
170 46.3525 142.6585
171 23.4652 148.1533
172 0.0000 150.0000
173 -23.4652 148.1533
174 -46.3525 142.6585
175 -68.0986 133.6510
176 -88.1678 121.3525
177 -106.0660 106.0660
178 -121.3525 88.1678
179 -133.6510 68.0986
180 -142.6585 46.3525
181 -148.1533 23.4652
182 -150.0000 0.0000
183 -148.1533 -23.4652
184 -142.6585 -46.3525
185 -133.6510 -68.0986
186 -121.3525 -88.1678
187 -106.0660 -106.0660
188 -88.1678 -121.3525
189 -68.0986 -133.6510
190 -46.3525 -142.6585
191 -23.4652 -148.1533
192 -0.0000 -150.0000
193 23.4652 -148.1533
194 46.3525 -142.6585
195 68.0986 -133.6510
196 88.1678 -121.3525
197 106.0660 -106.0660
198 121.3525 -88.1678
199 133.6510 -68.0986
200 142.6585 -46.3525
201 148.1533 -23.4652
202 180.0000 0.0000
203 177.7839 28.1582
204 171.1902 55.6231
205 160.3812 81.7183
206 145.6231 105.8013
207 127.2792 127.2792
208 105.8013 145.6231
209 81.7183 160.3812
210 55.6231 171.1902
211 28.1582 177.7839
212 0.0000 180.0000
213 -28.1582 177.7839
214 -55.6231 171.1902
215 -81.7183 160.3812
216 -105.8013 145.6231
217 -127.2792 127.2792
218 -145.6231 105.8013
219 -160.3812 81.7183
220 -171.1902 55.6231
221 -177.7839 28.1582
222 -180.0000 0.0000
223 -177.7839 -28.1582
224 -171.1902 -55.6231
225 -160.3812 -81.7183
226 -145.6231 -105.8013
227 -127.2792 -127.2792
228 -105.8013 -145.6231
229 -81.7183 -160.3812
230 -55.6231 -171.1902
231 -28.1582 -177.7839
232 -0.0000 -180.0000
233 28.1582 -177.7839
234 55.6231 -171.1902
235 81.7183 -160.3812
236 105.8013 -145.6231
237 127.2792 -127.2792
238 145.6231 -105.8013
239 160.3812 -81.7183
240 171.1902 -55.6231
241 177.7839 -28.1582
242 210.0000 0.0000
243 207.4146 32.8512
244 199.7219 64.8936
245 187.1114 95.3380
246 169.8936 123.4349
247 148.4924 148.4924
248 123.4349 169.8936
249 95.3380 187.1114
250 64.8936 199.7219
251 32.8512 207.4146
252 0.0000 210.0000
253 -32.8512 207.4146
254 -64.8936 199.7219
255 -95.3380 187.1114
256 -123.4349 169.8936
257 -148.4924 148.4924
258 -169.8936 123.4349
259 -187.1114 95.3380
260 -199.7219 64.8936
261 -207.4146 32.8512
262 -210.0000 0.0000
263 -207.4146 -32.8512
264 -199.7219 -64.8936
265 -187.1114 -95.3380
266 -169.8936 -123.4349
267 -148.4924 -148.4924
268 -123.4349 -169.8936
269 -95.3380 -187.1114
270 -64.8936 -199.7219
271 -32.8512 -207.4146
272 -0.0000 -210.0000
273 32.8512 -207.4146
274 64.8936 -199.7219
275 95.3380 -187.1114
276 123.4349 -169.8936
277 148.4924 -148.4924
278 169.8936 -123.4349
279 187.1114 -95.3380
280 199.7219 -64.8936
281 207.4146 -32.8512
282 240.0000 0.0000
283 237.0452 37.5443
284 228.2536 74.1641
285 213.8416 108.9577
286 194.1641 141.0685
287 169.7056 169.7056
288 141.0685 194.1641
289 108.9577 213.8416
290 74.1641 228.2536
291 37.5443 237.0452
292 0.0000 240.0000
293 -37.5443 237.0452
294 -74.1641 228.2536
295 -108.9577 213.8416
296 -141.0685 194.1641
297 -169.7056 169.7056
298 -194.1641 141.0685
299 -213.8416 108.9577
300 -228.2536 74.1641
301 -237.0452 37.5443
302 -240.0000 0.0000
303 -237.0452 -37.5443
304 -228.2536 -74.1641
305 -213.8416 -108.9577
306 -194.1641 -141.0685
307 -169.7056 -169.7056
308 -141.0685 -194.1641
309 -108.9577 -213.8416
310 -74.1641 -228.2536
311 -37.5443 -237.0452
312 -0.0000 -240.0000
313 37.5443 -237.0452
314 74.1641 -228.2536
315 108.9577 -213.8416
316 141.0685 -194.1641
317 169.7056 -169.7056
318 194.1641 -141.0685
319 213.8416 -108.9577
320 228.2536 -74.1641
321 237.0452 -37.5443
322 270.0000 0.0000
323 266.6759 42.2373
324 256.7853 83.4346
325 240.5718 122.5774
326 218.4346 158.7020
327 190.9188 190.9188
328 158.7020 218.4346
329 122.5774 240.5718
330 83.4346 256.7853
331 42.2373 266.6759
332 0.0000 270.0000
333 -42.2373 266.6759
334 -83.4346 256.7853
335 -122.5774 240.5718
336 -158.7020 218.4346
337 -190.9188 190.9188
338 -218.4346 158.7020
339 -240.5718 122.5774
340 -256.7853 83.4346
341 -266.6759 42.2373
342 -270.0000 0.0000
343 -266.6759 -42.2373
344 -256.7853 -83.4346
345 -240.5718 -122.5774
346 -218.4346 -158.7020
347 -190.9188 -190.9188
348 -158.7020 -218.4346
349 -122.5774 -240.5718
350 -83.4346 -256.7853
351 -42.2373 -266.6759
352 -0.0000 -270.0000
353 42.2373 -266.6759
354 83.4346 -256.7853
355 122.5774 -240.5718
356 158.7020 -218.4346
357 190.9188 -190.9188
358 218.4346 -158.7020
359 240.5718 -122.5774
360 256.7853 -83.4346
361 266.6759 -42.2373
362 300.0000 0.0000
363 296.3065 46.9303
364 285.3170 92.7051
365 267.3020 136.1971
366 242.7051 176.3356
367 212.1320 212.1320
368 176.3356 242.7051
369 136.1971 267.3020
370 92.7051 285.3170
371 46.9303 296.3065
372 0.0000 300.0000
373 -46.9303 296.3065
374 -92.7051 285.3170
375 -136.1971 267.3020
376 -176.3356 242.7051
377 -212.1320 212.1320
378 -242.7051 176.3356
379 -267.3020 136.1971
380 -285.3170 92.7051
381 -296.3065 46.9303
382 -300.0000 0.0000
383 -296.3065 -46.9303
384 -285.3170 -92.7051
385 -267.3020 -136.1971
386 -242.7051 -176.3356
387 -212.1320 -212.1320
388 -176.3356 -242.7051
389 -136.1971 -267.3020
390 -92.7051 -285.3170
391 -46.9303 -296.3065
392 -0.0000 -300.0000
393 46.9303 -296.3065
394 92.7051 -285.3170
395 136.1971 -267.3020
396 176.3356 -242.7051
397 212.1320 -212.1320
398 242.7051 -176.3356
399 267.3020 -136.1971
400 285.3170 -92.7051
401 296.3065 -46.9303
402 330.0000 0.0000
403 325.9372 51.6234
404 313.8487 101.9756
405 294.0322 149.8169
406 266.9756 193.9691
407 233.3452 233.3452
408 193.9691 266.9756
409 149.8169 294.0322
410 101.9756 313.8487
411 51.6234 325.9372
412 0.0000 330.0000
413 -51.6234 325.9372
414 -101.9756 313.8487
415 -149.8169 294.0322
416 -193.9691 266.9756
417 -233.3452 233.3452
418 -266.9756 193.9691
419 -294.0322 149.8169
420 -313.8487 101.9756
421 -325.9372 51.6234
422 -330.0000 0.0000
423 -325.9372 -51.6234
424 -313.8487 -101.9756
425 -294.0322 -149.8169
426 -266.9756 -193.9691
427 -233.3452 -233.3452
428 -193.9691 -266.9756
429 -149.8169 -294.0322
430 -101.9756 -313.8487
431 -51.6234 -325.9372
432 -0.0000 -330.0000
433 51.6234 -325.9372
434 101.9756 -313.8487
435 149.8169 -294.0322
436 193.9691 -266.9756
437 233.3452 -233.3452
438 266.9756 -193.9691
439 294.0322 -149.8169
440 313.8487 -101.9756
441 325.9372 -51.6234
442 360.0000 0.0000
443 355.5678 56.3164
444 342.3803 111.2461
445 320.7623 163.4366
446 291.2461 211.6027
447 254.5584 254.5584
448 211.6027 291.2461
449 163.4366 320.7623
450 111.2461 342.3803
451 56.3164 355.5678
452 0.0000 360.0000
453 -56.3164 355.5678
454 -111.2461 342.3803
455 -163.4366 320.7623
456 -211.6027 291.2461
457 -254.5584 254.5584
458 -291.2461 211.6027
459 -320.7623 163.4366
460 -342.3803 111.2461
461 -355.5678 56.3164
462 -360.0000 0.0000
463 -355.5678 -56.3164
464 -342.3803 -111.2461
465 -320.7623 -163.4366
466 -291.2461 -211.6027
467 -254.5584 -254.5584
468 -211.6027 -291.2461
469 -163.4366 -320.7623
470 -111.2461 -342.3803
471 -56.3164 -355.5678
472 -0.0000 -360.0000
473 56.3164 -355.5678
474 111.2461 -342.3803
475 163.4366 -320.7623
476 211.6027 -291.2461
477 254.5584 -254.5584
478 291.2461 -211.6027
479 320.7623 -163.4366
480 342.3803 -111.2461
481 355.5678 -56.3164
482 390.0000 0.0000
483 385.1985 61.0094
484 370.9120 120.5166
485 347.4925 177.0563
486 315.5166 229.2362
487 275.7716 275.7716
488 229.2362 315.5166
489 177.0563 347.4925
490 120.5166 370.9120
491 61.0094 385.1985
492 0.0000 390.0000
493 -61.0094 385.1985
494 -120.5166 370.9120
495 -177.0563 347.4925
496 -229.2362 315.5166
497 -275.7716 275.7716
498 -315.5166 229.2362
499 -347.4925 177.0563
500 -370.9120 120.5166
501 -385.1985 61.0094
502 -390.0000 0.0000
503 -385.1985 -61.0094
504 -370.9120 -120.5166
505 -347.4925 -177.0563
506 -315.5166 -229.2362
507 -275.7716 -275.7716
508 -229.2362 -315.5166
509 -177.0563 -347.4925
510 -120.5166 -370.9120
511 -61.0094 -385.1985
512 -0.0000 -390.0000
513 61.0094 -385.1985
514 120.5166 -370.9120
515 177.0563 -347.4925
516 229.2362 -315.5166
517 275.7716 -275.7716
518 315.5166 -229.2362
519 347.4925 -177.0563
520 370.9120 -120.5166
521 385.1985 -61.0094
522 420.0000 0.0000
523 414.8291 65.7025
524 399.4437 129.7871
525 374.2227 190.6760
526 339.7871 246.8698
527 296.9848 296.9848
528 246.8698 339.7871
529 190.6760 374.2227
530 129.7871 399.4437
531 65.7025 414.8291
532 0.0000 420.0000
533 -65.7025 414.8291
534 -129.7871 399.4437
535 -190.6760 374.2227
536 -246.8698 339.7871
537 -296.9848 296.9848
538 -339.7871 246.8698
539 -374.2227 190.6760
540 -399.4437 129.7871
541 -414.8291 65.7025
542 -420.0000 0.0000
543 -414.8291 -65.7025
544 -399.4437 -129.7871
545 -374.2227 -190.6760
546 -339.7871 -246.8698
547 -296.9848 -296.9848
548 -246.8698 -339.7871
549 -190.6760 -374.2227
550 -129.7871 -399.4437
551 -65.7025 -414.8291
552 -0.0000 -420.0000
553 65.7025 -414.8291
554 129.7871 -399.4437
555 190.6760 -374.2227
556 246.8698 -339.7871
557 296.9848 -296.9848
558 339.7871 -246.8698
559 374.2227 -190.6760
560 399.4437 -129.7871
561 414.8291 -65.7025
562 450.0000 0.0000
563 444.4598 70.3955
564 427.9754 139.0576
565 400.9529 204.2957
566 364.0576 264.5034
567 318.1981 318.1981
568 264.5034 364.0576
569 204.2957 400.9529
570 139.0576 427.9754
571 70.3955 444.4598
572 0.0000 450.0000
573 -70.3955 444.4598
574 -139.0576 427.9754
575 -204.2957 400.9529
576 -264.5034 364.0576
577 -318.1981 318.1981
578 -364.0576 264.5034
579 -400.9529 204.2957
580 -427.9754 139.0576
581 -444.4598 70.3955
582 -450.0000 0.0000
583 -444.4598 -70.3955
584 -427.9754 -139.0576
585 -400.9529 -204.2957
586 -364.0576 -264.5034
587 -318.1981 -318.1981
588 -264.5034 -364.0576
589 -204.2957 -400.9529
590 -139.0576 -427.9754
591 -70.3955 -444.4598
592 -0.0000 -450.0000
593 70.3955 -444.4598
594 139.0576 -427.9754
595 204.2957 -400.9529
596 264.5034 -364.0576
597 318.1981 -318.1981
598 364.0576 -264.5034
599 400.9529 -204.2957
600 427.9754 -139.0576
601 444.4598 -70.3955
602 480.0000 0.0000
603 474.0904 75.0885
604 456.5071 148.3282
605 427.6831 217.9154
606 388.3282 282.1369
607 339.4113 339.4113
608 282.1369 388.3282
609 217.9154 427.6831
610 148.3282 456.5071
611 75.0885 474.0904
612 0.0000 480.0000
613 -75.0885 474.0904
614 -148.3282 456.5071
615 -217.9154 427.6831
616 -282.1369 388.3282
617 -339.4113 339.4113
618 -388.3282 282.1369
619 -427.6831 217.9154
620 -456.5071 148.3282
621 -474.0904 75.0885
622 -480.0000 0.0000
623 -474.0904 -75.0885
624 -456.5071 -148.3282
625 -427.6831 -217.9154
626 -388.3282 -282.1369
627 -339.4113 -339.4113
628 -282.1369 -388.3282
629 -217.9154 -427.6831
630 -148.3282 -456.5071
631 -75.0885 -474.0904
632 -0.0000 -480.0000
633 75.0885 -474.0904
634 148.3282 -456.5071
635 217.9154 -427.6831
636 282.1369 -388.3282
637 339.4113 -339.4113
638 388.3282 -282.1369
639 427.6831 -217.9154
640 456.5071 -148.3282
641 474.0904 -75.0885
642 510.0000 0.0000
643 503.7211 79.7816
644 485.0388 157.5987
645 454.4133 231.5352
646 412.5987 299.7705
647 360.6245 360.6245
648 299.7705 412.5987
649 231.5352 454.4133
650 157.5987 485.0388
651 79.7816 503.7211
652 0.0000 510.0000
653 -79.7816 503.7211
654 -157.5987 485.0388
655 -231.5352 454.4133
656 -299.7705 412.5987
657 -360.6245 360.6245
658 -412.5987 299.7705
659 -454.4133 231.5352
660 -485.0388 157.5987
661 -503.7211 79.7816
662 -510.0000 0.0000
663 -503.7211 -79.7816
664 -485.0388 -157.5987
665 -454.4133 -231.5352
666 -412.5987 -299.7705
667 -360.6245 -360.6245
668 -299.7705 -412.5987
669 -231.5352 -454.4133
670 -157.5987 -485.0388
671 -79.7816 -503.7211
672 -0.0000 -510.0000
673 79.7816 -503.7211
674 157.5987 -485.0388
675 231.5352 -454.4133
676 299.7705 -412.5987
677 360.6245 -360.6245
678 412.5987 -299.7705
679 454.4133 -231.5352
680 485.0388 -157.5987
681 503.7211 -79.7816
682 540.0000 0.0000
683 533.3517 84.4746
684 513.5705 166.8692
685 481.1435 245.1549
686 436.8692 317.4040
687 381.8377 381.8377
688 317.4040 436.8692
689 245.1549 481.1435
690 166.8692 513.5705
691 84.4746 533.3517
692 0.0000 540.0000
693 -84.4746 533.3517
694 -166.8692 513.5705
695 -245.1549 481.1435
696 -317.4040 436.8692
697 -381.8377 381.8377
698 -436.8692 317.4040
699 -481.1435 245.1549
700 -513.5705 166.8692
701 -533.3517 84.4746
702 -540.0000 0.0000
703 -533.3517 -84.4746
704 -513.5705 -166.8692
705 -481.1435 -245.1549
706 -436.8692 -317.4040
707 -381.8377 -381.8377
708 -317.4040 -436.8692
709 -245.1549 -481.1435
710 -166.8692 -513.5705
711 -84.4746 -533.3517
712 -0.0000 -540.0000
713 84.4746 -533.3517
714 166.8692 -513.5705
715 245.1549 -481.1435
716 317.4040 -436.8692
717 381.8377 -381.8377
718 436.8692 -317.4040
719 481.1435 -245.1549
720 513.5705 -166.8692
721 533.3517 -84.4746
DEMAND&PROFITS_SECTION
1 0 0
2 10 9
3 30 18
4 30 21
5 10 8
6 10 7
7 30 21
8 30 17
9 10 13
10 10 9
11 30 19
12 30 23
13 10 10
14 10 14
15 30 43
16 30 25
17 10 15
18 10 5
19 30 28
20 30 25
21 10 13
22 10 8
23 30 35
24 30 24
25 10 9
26 10 12
27 30 22
28 30 31
29 10 12
30 10 6
31 30 21
32 30 31
33 10 7
34 10 8
35 30 31
36 30 29
37 10 14
38 10 5
39 30 40
40 30 30
41 10 12
42 10 15
43 30 37
44 30 33
45 10 12
46 10 8
47 30 32
48 30 36
49 10 9
50 10 12
51 30 28
52 30 23
53 10 12
54 10 14
55 30 26
56 30 33
57 10 11
58 10 15
59 30 33
60 30 25
61 10 11
62 10 5
63 30 27
64 30 16
65 10 12
66 10 6
67 30 20
68 30 26
69 10 10
70 10 13
71 30 37
72 30 17
73 10 9
74 10 9
75 30 38
76 30 39
77 10 8
78 10 14
79 30 20
80 30 37
81 10 12
82 10 12
83 30 15
84 30 38
85 10 11
86 10 5
87 30 39
88 30 24
89 10 9
90 10 7
91 30 21
92 30 21
93 10 8
94 10 9
95 30 40
96 30 30
97 10 6
98 10 6
99 30 17
100 30 39
101 10 6
102 10 12
103 30 21
104 30 26
105 10 12
106 10 8
107 30 42
108 30 18
109 10 13
110 10 13
111 30 24
112 30 39
113 10 5
114 10 8
115 30 44
116 30 37
117 10 13
118 10 11
119 30 25
120 30 26
121 10 6
122 10 11
123 30 38
124 30 22
125 10 7
126 10 11
127 30 20
128 30 41
129 10 12
130 10 10
131 30 27
132 30 29
133 10 8
134 10 14
135 30 44
136 30 40
137 10 14
138 10 7
139 30 40
140 30 18
141 10 11
142 10 9
143 30 28
144 30 30
145 10 10
146 10 15
147 30 44
148 30 34
149 10 13
150 10 10
151 30 34
152 30 22
153 10 12
154 10 5
155 30 45
156 30 30
157 10 6
158 10 12
159 30 42
160 30 21
161 10 9
162 10 12
163 30 40
164 30 41
165 10 6
166 10 7
167 30 32
168 30 37
169 10 14
170 10 13
171 30 26
172 30 33
173 10 7
174 10 8
175 30 32
176 30 25
177 10 13
178 10 15
179 30 44
180 30 20
181 10 14
182 10 13
183 30 20
184 30 28
185 10 13
186 10 8
187 30 21
188 30 24
189 10 8
190 10 15
191 30 43
192 30 32
193 10 5
194 10 5
195 30 19
196 30 33
197 10 12
198 10 9
199 30 24
200 30 21
201 10 13
202 10 12
203 30 25
204 30 35
205 10 10
206 10 7
207 30 39
208 30 31
209 10 8
210 10 12
211 30 23
212 30 38
213 10 8
214 10 9
215 30 40
216 30 43
217 10 6
218 10 12
219 30 30
220 30 37
221 10 8
222 10 8
223 30 38
224 30 25
225 10 10
226 10 11
227 30 34
228 30 24
229 10 9
230 10 6
231 30 31
232 30 35
233 10 14
234 10 6
235 30 40
236 30 23
237 10 11
238 10 6
239 30 18
240 30 18
241 10 12
242 10 7
243 30 36
244 30 15
245 10 7
246 10 12
247 30 40
248 30 17
249 10 14
250 10 14
251 30 27
252 30 33
253 10 14
254 10 12
255 30 16
256 30 41
257 10 13
258 10 10
259 30 21
260 30 40
261 10 9
262 10 11
263 30 17
264 30 42
265 10 13
266 10 12
267 30 43
268 30 27
269 10 8
270 10 13
271 30 29
272 30 25
273 10 7
274 10 15
275 30 41
276 30 27
277 10 7
278 10 11
279 30 19
280 30 35
281 10 6
282 10 10
283 30 31
284 30 25
285 10 13
286 10 10
287 30 16
288 30 43
289 10 13
290 10 10
291 30 26
292 30 27
293 10 10
294 10 11
295 30 23
296 30 42
297 10 6
298 10 7
299 30 25
300 30 31
301 10 7
302 10 8
303 30 17
304 30 22
305 10 12
306 10 11
307 30 15
308 30 23
309 10 9
310 10 10
311 30 44
312 30 27
313 10 14
314 10 14
315 30 27
316 30 25
317 10 13
318 10 9
319 30 34
320 30 22
321 10 12
322 10 11
323 30 30
324 30 39
325 10 11
326 10 9
327 30 44
328 30 25
329 10 7
330 10 13
331 30 19
332 30 32
333 10 5
334 10 13
335 30 23
336 30 28
337 10 9
338 10 12
339 30 20
340 30 33
341 10 15
342 10 11
343 30 28
344 30 21
345 10 10
346 10 13
347 30 42
348 30 21
349 10 11
350 10 8
351 30 16
352 30 38
353 10 11
354 10 11
355 30 20
356 30 19
357 10 13
358 10 12
359 30 34
360 30 21
361 10 13
362 10 11
363 30 42
364 30 27
365 10 9
366 10 13
367 30 27
368 30 31
369 10 5
370 10 11
371 30 38
372 30 43
373 10 11
374 10 14
375 30 45
376 30 17
377 10 9
378 10 6
379 30 25
380 30 33
381 10 14
382 10 13
383 30 29
384 30 16
385 10 13
386 10 5
387 30 42
388 30 25
389 10 7
390 10 5
391 30 22
392 30 17
393 10 8
394 10 10
395 30 23
396 30 23
397 10 13
398 10 10
399 30 45
400 30 44
401 10 12
402 10 8
403 30 44
404 30 24
405 10 14
406 10 9
407 30 26
408 30 35
409 10 7
410 10 10
411 30 33
412 30 39
413 10 7
414 10 10
415 30 35
416 30 23
417 10 7
418 10 6
419 30 16
420 30 33
421 10 11
422 10 8
423 30 25
424 30 31
425 10 7
426 10 8
427 30 40
428 30 39
429 10 11
430 10 11
431 30 30
432 30 38
433 10 11
434 10 7
435 30 35
436 30 35
437 10 12
438 10 12
439 30 32
440 30 44
441 10 15
442 10 8
443 30 19
444 30 38
445 10 7
446 10 10
447 30 27
448 30 38
449 10 14
450 10 8
451 30 37
452 30 31
453 10 9
454 10 5
455 30 21
456 30 25
457 10 15
458 10 9
459 30 31
460 30 38
461 10 13
462 10 15
463 30 37
464 30 40
465 10 10
466 10 14
467 30 22
468 30 27
469 10 7
470 10 8
471 30 29
472 30 45
473 10 14
474 10 10
475 30 21
476 30 41
477 10 12
478 10 9
479 30 33
480 30 27
481 10 14
482 10 13
483 30 30
484 30 16
485 10 11
486 10 8
487 30 38
488 30 43
489 10 13
490 10 8
491 30 25
492 30 40
493 10 13
494 10 8
495 30 23
496 30 28
497 10 7
498 10 7
499 30 43
500 30 42
501 10 7
502 10 14
503 30 45
504 30 17
505 10 13
506 10 14
507 30 28
508 30 23
509 10 14
510 10 14
511 30 40
512 30 20
513 10 13
514 10 9
515 30 29
516 30 19
517 10 12
518 10 10
519 30 32
520 30 45
521 10 9
522 10 6
523 30 39
524 30 39
525 10 13
526 10 5
527 30 19
528 30 35
529 10 9
530 10 14
531 30 22
532 30 44
533 10 8
534 10 8
535 30 37
536 30 26
537 10 11
538 10 10
539 30 38
540 30 17
541 10 8
542 10 14
543 30 34
544 30 37
545 10 7
546 10 7
547 30 32
548 30 36
549 10 9
550 10 7
551 30 27
552 30 16
553 10 10
554 10 7
555 30 17
556 30 29
557 10 10
558 10 13
559 30 40
560 30 33
561 10 14
562 10 10
563 30 35
564 30 32
565 10 12
566 10 12
567 30 32
568 30 18
569 10 14
570 10 15
571 30 21
572 30 25
573 10 6
574 10 15
575 30 25
576 30 34
577 10 14
578 10 15
579 30 16
580 30 38
581 10 10
582 10 15
583 30 25
584 30 31
585 10 13
586 10 7
587 30 39
588 30 22
589 10 12
590 10 14
591 30 32
592 30 24
593 10 11
594 10 12
595 30 29
596 30 32
597 10 13
598 10 7
599 30 25
600 30 31
601 10 7
602 10 10
603 30 43
604 30 39
605 10 8
606 10 14
607 30 42
608 30 16
609 10 15
610 10 14
611 30 38
612 30 43
613 10 12
614 10 12
615 30 28
616 30 35
617 10 14
618 10 9
619 30 37
620 30 16
621 10 13
622 10 13
623 30 35
624 30 35
625 10 15
626 10 8
627 30 41
628 30 33
629 10 13
630 10 15
631 30 27
632 30 26
633 10 7
634 10 10
635 30 34
636 30 19
637 10 11
638 10 11
639 30 20
640 30 32
641 10 12
642 10 12
643 30 35
644 30 28
645 10 7
646 10 14
647 30 27
648 30 33
649 10 14
650 10 7
651 30 18
652 30 35
653 10 11
654 10 13
655 30 29
656 30 18
657 10 8
658 10 8
659 30 39
660 30 41
661 10 9
662 10 13
663 30 26
664 30 37
665 10 13
666 10 11
667 30 42
668 30 27
669 10 9
670 10 9
671 30 38
672 30 42
673 10 14
674 10 6
675 30 21
676 30 23
677 10 15
678 10 8
679 30 16
680 30 38
681 10 11
682 10 6
683 30 25
684 30 42
685 10 9
686 10 13
687 30 31
688 30 36
689 10 6
690 10 15
691 30 23
692 30 34
693 10 13
694 10 9
695 30 28
696 30 28
697 10 9
698 10 14
699 30 31
700 30 34
701 10 9
702 10 13
703 30 43
704 30 19
705 10 12
706 10 6
707 30 44
708 30 40
709 10 14
710 10 10
711 30 28
712 30 33
713 10 14
714 10 12
715 30 39
716 30 20
717 10 10
718 10 6
719 30 33
720 30 30
721 10 13
DEPOT_SECTION
1
-1
EOF
