NAME : L73
376 -176.3356 242.7051
377 -212.1320 212.1320
378 -242.7051 176.3356
379 -267.3020 136.1971
380 -285.3170 92.7051
381 -296.3065 46.9303
382 -300.0000 0.0000
383 -296.3065 -46.9303
384 -285.3170 -92.7051
385 -267.3020 -136.1971
386 -242.7051 -176.3356
387 -212.1320 -212.1320
388 -176.3356 -242.7051
389 -136.1971 -267.3020
390 -92.7051 -285.3170
391 -46.9303 -296.3065
392 -0.0000 -300.0000
393 46.9303 -296.3065
394 92.7051 -285.3170
395 136.1971 -267.3020
396 176.3356 -242.7051
397 212.1320 -212.1320
398 242.7051 -176.3356
399 267.3020 -136.1971
400 285.3170 -92.7051
401 296.3065 -46.9303
402 330.0000 0.0000
403 325.9372 51.6234
404 313.8487 101.9756
405 294.0322 149.8169
406 266.9756 193.9691
407 233.3452 233.3452
408 193.9691 266.9756
409 149.8169 294.0322
410 101.9756 313.8487
411 51.6234 325.9372
412 0.0000 330.0000
413 -51.6234 325.9372
414 -101.9756 313.8487
415 -149.8169 294.0322
416 -193.9691 266.9756
417 -233.3452 233.3452
418 -266.9756 193.9691
419 -294.0322 149.8169
420 -313.8487 101.9756
421 -325.9372 51.6234
422 -330.0000 0.0000
423 -325.9372 -51.6234
424 -313.8487 -101.9756
425 -294.0322 -149.8169
426 -266.9756 -193.9691
427 -233.3452 -233.3452
428 -193.9691 -266.9756
429 -149.8169 -294.0322
430 -101.9756 -313.8487
431 -51.6234 -325.9372
432 -0.0000 -330.0000
433 51.6234 -325.9372
434 101.9756 -313.8487
435 149.8169 -294.0322
436 193.9691 -266.9756
437 233.3452 -233.3452
438 266.9756 -193.9691
439 294.0322 -149.8169
440 313.8487 -101.9756
441 325.9372 -51.6234
442 360.0000 0.0000
443 355.5678 56.3164
444 342.3803 111.2461
445 320.7623 163.4366
446 291.2461 211.6027
447 254.5584 254.5584
448 211.6027 291.2461
449 163.4366 320.7623
450 111.2461 342.3803
451 56.3164 355.5678
452 0.0000 360.0000
453 -56.3164 355.5678
454 -111.2461 342.3803
455 -163.4366 320.7623
456 -211.6027 291.2461
457 -254.5584 254.5584
458 -291.2461 211.6027
459 -320.7623 163.4366
460 -342.3803 111.2461
461 -355.5678 56.3164
462 -360.0000 0.0000
463 -355.5678 -56.3164
464 -342.3803 -111.2461
465 -320.7623 -163.4366
466 -291.2461 -211.6027
467 -254.5584 -254.5584
468 -211.6027 -291.2461
469 -163.4366 -320.7623
470 -111.2461 -342.3803
471 -56.3164 -355.5678
472 -0.0000 -360.0000
473 56.3164 -355.5678
474 111.2461 -342.3803
475 163.4366 -320.7623
476 211.6027 -291.2461
477 254.5584 -254.5584
478 291.2461 -211.6027
479 320.7623 -163.4366
480 342.3803 -111.2461
481 355.5678 -56.3164
482 390.0000 0.0000
483 385.1985 61.0094
484 370.9120 120.5166
485 347.4925 177.0563
486 315.5166 229.2362
487 275.7716 275.7716
488 229.2362 315.5166
489 177.0563 347.4925
490 120.5166 370.9120
491 61.0094 385.1985
492 0.0000 390.0000
493 -61.0094 385.1985
494 -120.5166 370.9120
495 -177.0563 347.4925
496 -229.2362 315.5166
497 -275.7716 275.7716
498 -315.5166 229.2362
499 -347.4925 177.0563
500 -370.9120 120.5166
501 -385.1985 61.0094
502 -390.0000 0.0000
503 -385.1985 -61.0094
504 -370.9120 -120.5166
505 -347.4925 -177.0563
506 -315.5166 -229.2362
507 -275.7716 -275.7716
508 -229.2362 -315.5166
509 -177.0563 -347.4925
510 -120.5166 -370.9120
511 -61.0094 -385.1985
512 -0.0000 -390.0000
513 61.0094 -385.1985
514 120.5166 -370.9120
515 177.0563 -347.4925
516 229.2362 -315.5166
517 275.7716 -275.7716
518 315.5166 -229.2362
519 347.4925 -177.0563
520 370.9120 -120.5166
521 385.1985 -61.0094
522 420.0000 0.0000
523 414.8291 65.7025
524 399.4437 129.7871
525 374.2227 190.6760
526 339.7871 246.8698
527 296.9848 296.9848
528 246.8698 339.7871
529 190.6760 374.2227
530 129.7871 399.4437
531 65.7025 414.8291
532 0.0000 420.0000
533 -65.7025 414.8291
534 -129.7871 399.4437
535 -190.6760 374.2227
536 -246.8698 339.7871
537 -296.9848 296.9848
538 -339.7871 246.8698
539 -374.2227 190.6760
540 -399.4437 129.7871
541 -414.8291 65.7025
542 -420.0000 0.0000
543 -414.8291 -65.7025
544 -399.4437 -129.7871
545 -374.2227 -190.6760
546 -339.7871 -246.8698
547 -296.9848 -296.9848
548 -246.8698 -339.7871
549 -190.6760 -374.2227
550 -129.7871 -399.4437
551 -65.7025 -414.8291
552 -0.0000 -420.0000
553 65.7025 -414.8291
554 129.7871 -399.4437
555 190.6760 -374.2227
556 246.8698 -339.7871
557 296.9848 -296.9848
558 339.7871 -246.8698
559 374.2227 -190.6760
560 399.4437 -129.7871
561 414.8291 -65.7025
DEMAND&PROFITS_SECTION
1 0 0
2 10 14
3 30 39
4 30 39
5 10 6
6 10 6
7 30 36
8 30 21
9 10 8
10 10 6
11 30 29
12 30 36
13 10 9
14 10 7
15 30 42
16 30 39
17 10 12
18 10 5
19 30 25
20 30 35
21 10 7
22 10 14
23 30 24
24 30 30
25 10 8
26 10 9
27 30 41
28 30 34
29 10 9
30 10 12
31 30 16
32 30 27
33 10 12
34 10 12
35 30 24
36 30 21
37 10 12
38 10 12
39 30 42
40 30 17
41 10 9
42 10 8
43 30 37
44 30 38
45 10 11
46 10 10
47 30 34
48 30 45
49 10 9
50 10 8
51 30 25
52 30 33
53 10 9
54 10 14
55 30 21
56 30 28
57 10 14
58 10 15
59 30 33
60 30 16
61 10 14
62 10 11
63 30 25
64 30 29
65 10 8
66 10 15
67 30 32
68 30 35
69 10 13
70 10 10
71 30 41
72 30 20
73 10 6
74 10 12
75 30 24
76 30 45
77 10 11
78 10 6
79 30 45
80 30 18
81 10 8
82 10 9
83 30 43
84 30 16
85 10 8
86 10 10
87 30 40
88 30 25
89 10 9
90 10 11
91 30 15
92 30 44
93 10 10
94 10 12
95 30 34
96 30 17
97 10 8
98 10 11
99 30 40
100 30 21
101 10 9
102 10 13
103 30 36
104 30 43
105 10 9
106 10 9
107 30 24
108 30 36
109 10 14
110 10 14
111 30 43
112 30 17
113 10 7
114 10 7
115 30 34
116 30 30
117 10 6
118 10 7
119 30 43
120 30 24
121 10 5
122 10 8
123 30 22
124 30 25
125 10 13
126 10 15
127 30 42
128 30 30
129 10 10
130 10 10
131 30 30
132 30 40
133 10 7
134 10 9
135 30 28
136 30 44
137 10 13
138 10 9
139 30 18
140 30 22
141 10 8
142 10 5
143 30 44
144 30 19
145 10 13
146 10 6
147 30 41
148 30 34
149 10 13
150 10 12
151 30 29
152 30 41
153 10 12
154 10 14
155 30 28
156 30 21
157 10 9
158 10 9
159 30 42
160 30 28
161 10 11
162 10 5
163 30 23
164 30 24
165 10 6
166 10 13
167 30 21
168 30 30
169 10 11
170 10 14
171 30 37
172 30 19
173 10 13
174 10 11
175 30 22
176 30 33
177 10 9
178 10 12
179 30 19
180 30 33
181 10 10
182 10 7
183 30 44
184 30 18
185 10 14
186 10 5
187 30 35
188 30 15
189 10 14
190 10 7
191 30 17
192 30 18
193 10 6
194 10 6
195 30 20
196 30 31
197 10 5
198 10 12
199 30 16
200 30 22
201 10 8
202 10 11
203 30 21
204 30 28
205 10 12
206 10 5
207 30 22
208 30 36
209 10 5
210 10 8
211 30 42
212 30 22
213 10 10
214 10 11
215 30 20
216 30 33
217 10 11
218 10 11
219 30 38
220 30 21
221 10 8
222 10 7
223 30 23
224 30 21
225 10 14
226 10 6
227 30 43
228 30 31
229 10 5
230 10 7
231 30 27
232 30 24
233 10 10
234 10 7
235 30 35
236 30 30
237 10 7
238 10 10
239 30 23
240 30 25
241 10 12
242 10 9
243 30 25
244 30 32
245 10 14
246 10 9
247 30 40
248 30 37
249 10 7
250 10 6
251 30 44
252 30 20
253 10 10
254 10 7
255 30 42
256 30 39
257 10 14
258 10 12
259 30 18
260 30 28
261 10 9
262 10 5
263 30 24
264 30 40
265 10 15
266 10 15
267 30 41
268 30 19
269 10 9
270 10 11
271 30 19
272 30 28
273 10 9
274 10 12
275 30 18
276 30 16
277 10 14
278 10 6
279 30 38
280 30 23
281 10 10
282 10 10
283 30 27
284 30 21
285 10 10
286 10 10
287 30 39
288 30 39
289 10 7
290 10 7
291 30 38
292 30 18
293 10 14
294 10 6
295 30 23
296 30 27
297 10 5
298 10 12
299 30 27
300 30 42
301 10 14
302 10 10
303 30 21
304 30 41
305 10 11
306 10 14
307 30 42
308 30 37
309 10 6
310 10 10
311 30 36
312 30 39
313 10 14
314 10 8
315 30 31
316 30 41
317 10 15
318 10 14
319 30 32
320 30 30
321 10 8
322 10 11
323 30 34
324 30 18
325 10 13
326 10 7
327 30 43
328 30 41
329 10 10
330 10 6
331 30 25
332 30 31
333 10 13
334 10 8
335 30 21
336 30 33
337 10 9
338 10 14
339 30 36
340 30 25
341 10 11
342 10 6
343 30 17
344 30 17
345 10 7
346 10 7
347 30 28
348 30 21
349 10 7
350 10 13
351 30 39
352 30 26
353 10 12
354 10 11
355 30 29
356 30 38
357 10 11
358 10 15
359 30 24
360 30 26
361 10 11
362 10 13
363 30 44
364 30 30
365 10 10
366 10 12
367 30 37
368 30 18
369 10 5
370 10 14
371 30 31
372 30 41
373 10 7
374 10 10
375 30 42
376 30 28
377 10 8
378 10 8
379 30 30
380 30 26
381 10 12
382 10 8
383 30 38
384 30 45
385 10 6
386 10 13
387 30 34
388 30 44
389 10 8
390 10 11
391 30 38
392 30 24
393 10 11
394 10 6
395 30 21
396 30 26
397 10 8
398 10 10
399 30 38
400 30 43
401 10 11
402 10 15
403 30 38
404 30 15
405 10 8
406 10 9
407 30 18
408 30 21
409 10 5
410 10 9
411 30 44
412 30 43
413 10 14
414 10 6
415 30 30
416 30 39
417 10 9
418 10 7
419 30 42
420 30 42
421 10 14
422 10 8
423 30 32
424 30 37
425 10 11
426 10 11
427 30 37
428 30 31
429 10 9
430 10 11
431 30 20
432 30 43
433 10 15
434 10 9
435 30 25
436 30 36
437 10 14
438 10 13
439 30 25
440 30 32
441 10 11
442 10 10
443 30 42
444 30 34
445 10 9
446 10 11
447 30 44
448 30 41
449 10 7
450 10 10
451 30 28
452 30 18
453 10 7
454 10 8
455 30 19
456 30 29
457 10 11
458 10 14
459 30 43
460 30 17
461 10 11
462 10 8
463 30 44
464 30 32
465 10 8
466 10 10
467 30 22
468 30 43
469 10 6
470 10 13
471 30 38
472 30 36
473 10 5
474 10 6
475 30 23
476 30 17
477 10 7
478 10 11
479 30 29
480 30 16
481 10 8
482 10 9
483 30 19
484 30 18
485 10 15
486 10 10
487 30 30
488 30 17
489 10 11
490 10 8
491 30 39
492 30 19
493 10 8
494 10 15
495 30 29
496 30 19
497 10 11
498 10 8
499 30 37
500 30 31
501 10 12
502 10 6
503 30 37
504 30 38
505 10 13
506 10 8
507 30 40
508 30 42
509 10 7
510 10 9
511 30 28
512 30 31
513 10 7
514 10 8
515 30 29
516 30 32
517 10 8
518 10 12
519 30 45
520 30 38
521 10 11
522 10 9
523 30 34
524 30 41
525 10 5
526 10 12
527 30 26
528 30 25
529 10 13
530 10 10
531 30 40
532 30 21
533 10 7
534 10 7
535 30 20
536 30 21
537 10 6
538 10 12
539 30 16
540 30 25
541 10 14
542 10 8
543 30 28
544 30 36
545 10 6
546 10 14
547 30 25
548 30 40
549 10 9
550 10 6
551 30 23
552 30 38
553 10 11
554 10 10
555 30 34
556 30 30
557 10 7
558 10 7
559 30 33
560 30 32
561 10 13
DEPOT_SECTION
1
-1
EOF
