NAME : L71
172 0.0000 150.0000
173 -23.4652 148.1533
174 -46.3525 142.6585
175 -68.0986 133.6510
176 -88.1678 121.3525
177 -106.0660 106.0660
178 -121.3525 88.1678
179 -133.6510 68.0986
180 -142.6585 46.3525
181 -148.1533 23.4652
182 -150.0000 0.0000
183 -148.1533 -23.4652
184 -142.6585 -46.3525
185 -133.6510 -68.0986
186 -121.3525 -88.1678
187 -106.0660 -106.0660
188 -88.1678 -121.3525
189 -68.0986 -133.6510
190 -46.3525 -142.6585
191 -23.4652 -148.1533
192 -0.0000 -150.0000
193 23.4652 -148.1533
194 46.3525 -142.6585
195 68.0986 -133.6510
196 88.1678 -121.3525
197 106.0660 -106.0660
198 121.3525 -88.1678
199 133.6510 -68.0986
200 142.6585 -46.3525
201 148.1533 -23.4652
202 180.0000 0.0000
203 177.7839 28.1582
204 171.1902 55.6231
205 160.3812 81.7183
206 145.6231 105.8013
207 127.2792 127.2792
208 105.8013 145.6231
209 81.7183 160.3812
210 55.6231 171.1902
211 28.1582 177.7839
212 0.0000 180.0000
213 -28.1582 177.7839
214 -55.6231 171.1902
215 -81.7183 160.3812
216 -105.8013 145.6231
217 -127.2792 127.2792
218 -145.6231 105.8013
219 -160.3812 81.7183
220 -171.1902 55.6231
221 -177.7839 28.1582
222 -180.0000 0.0000
223 -177.7839 -28.1582
224 -171.1902 -55.6231
225 -160.3812 -81.7183
226 -145.6231 -105.8013
227 -127.2792 -127.2792
228 -105.8013 -145.6231
229 -81.7183 -160.3812
230 -55.6231 -171.1902
231 -28.1582 -177.7839
232 -0.0000 -180.0000
233 28.1582 -177.7839
234 55.6231 -171.1902
235 81.7183 -160.3812
236 105.8013 -145.6231
237 127.2792 -127.2792
238 145.6231 -105.8013
239 160.3812 -81.7183
240 171.1902 -55.6231
241 177.7839 -28.1582
242 210.0000 0.0000
243 207.4146 32.8512
244 199.7219 64.8936
245 187.1114 95.3380
246 169.8936 123.4349
247 148.4924 148.4924
248 123.4349 169.8936
249 95.3380 187.1114
250 64.8936 199.7219
251 32.8512 207.4146
252 0.0000 210.0000
253 -32.8512 207.4146
254 -64.8936 199.7219
255 -95.3380 187.1114
256 -123.4349 169.8936
257 -148.4924 148.4924
258 -169.8936 123.4349
259 -187.1114 95.3380
260 -199.7219 64.8936
261 -207.4146 32.8512
262 -210.0000 0.0000
263 -207.4146 -32.8512
264 -199.7219 -64.8936
265 -187.1114 -95.3380
266 -169.8936 -123.4349
267 -148.4924 -148.4924
268 -123.4349 -169.8936
269 -95.3380 -187.1114
270 -64.8936 -199.7219
271 -32.8512 -207.4146
272 -0.0000 -210.0000
273 32.8512 -207.4146
274 64.8936 -199.7219
275 95.3380 -187.1114
276 123.4349 -169.8936
277 148.4924 -148.4924
278 169.8936 -123.4349
279 187.1114 -95.3380
280 199.7219 -64.8936
281 207.4146 -32.8512
282 240.0000 0.0000
283 237.0452 37.5443
284 228.2536 74.1641
285 213.8416 108.9577
286 194.1641 141.0685
287 169.7056 169.7056
288 141.0685 194.1641
289 108.9577 213.8416
290 74.1641 228.2536
291 37.5443 237.0452
292 0.0000 240.0000
293 -37.5443 237.0452
294 -74.1641 228.2536
295 -108.9577 213.8416
296 -141.0685 194.1641
297 -169.7056 169.7056
298 -194.1641 141.0685
299 -213.8416 108.9577
300 -228.2536 74.1641
301 -237.0452 37.5443
302 -240.0000 0.0000
303 -237.0452 -37.5443
304 -228.2536 -74.1641
305 -213.8416 -108.9577
306 -194.1641 -141.0685
307 -169.7056 -169.7056
308 -141.0685 -194.1641
309 -108.9577 -213.8416
310 -74.1641 -228.2536
311 -37.5443 -237.0452
312 -0.0000 -240.0000
313 37.5443 -237.0452
314 74.1641 -228.2536
315 108.9577 -213.8416
316 141.0685 -194.1641
317 169.7056 -169.7056
318 194.1641 -141.0685
319 213.8416 -108.9577
320 228.2536 -74.1641
321 237.0452 -37.5443
322 270.0000 0.0000
323 266.6759 42.2373
324 256.7853 83.4346
325 240.5718 122.5774
326 218.4346 158.7020
327 190.9188 190.9188
328 158.7020 218.4346
329 122.5774 240.5718
330 83.4346 256.7853
331 42.2373 266.6759
332 0.0000 270.0000
333 -42.2373 266.6759
334 -83.4346 256.7853
335 -122.5774 240.5718
336 -158.7020 218.4346
337 -190.9188 190.9188
338 -218.4346 158.7020
339 -240.5718 122.5774
340 -256.7853 83.4346
341 -266.6759 42.2373
342 -270.0000 0.0000
343 -266.6759 -42.2373
344 -256.7853 -83.4346
345 -240.5718 -122.5774
346 -218.4346 -158.7020
347 -190.9188 -190.9188
348 -158.7020 -218.4346
349 -122.5774 -240.5718
350 -83.4346 -256.7853
351 -42.2373 -266.6759
352 -0.0000 -270.0000
353 42.2373 -266.6759
354 83.4346 -256.7853
355 122.5774 -240.5718
356 158.7020 -218.4346
357 190.9188 -190.9188
358 218.4346 -158.7020
359 240.5718 -122.5774
360 256.7853 -83.4346
361 266.6759 -42.2373
362 300.0000 0.0000
363 296.3065 46.9303
364 285.3170 92.7051
365 267.3020 136.1971
366 242.7051 176.3356
367 212.1320 212.1320
368 176.3356 242.7051
369 136.1971 267.3020
370 92.7051 285.3170
371 46.9303 296.3065
372 0.0000 300.0000
373 -46.9303 296.3065
374 -92.7051 285.3170
375 -136.1971 267.3020
376 -176.3356 242.7051
377 -212.1320 212.1320
378 -242.7051 176.3356
379 -267.3020 136.1971
380 -285.3170 92.7051
381 -296.3065 46.9303
382 -300.0000 0.0000
383 -296.3065 -46.9303
384 -285.3170 -92.7051
385 -267.3020 -136.1971
386 -242.7051 -176.3356
387 -212.1320 -212.1320
388 -176.3356 -242.7051
389 -136.1971 -267.3020
390 -92.7051 -285.3170
391 -46.9303 -296.3065
392 -0.0000 -300.0000
393 46.9303 -296.3065
394 92.7051 -285.3170
395 136.1971 -267.3020
396 176.3356 -242.7051
397 212.1320 -212.1320
398 242.7051 -176.3356
399 267.3020 -136.1971
400 285.3170 -92.7051
401 296.3065 -46.9303
402 330.0000 0.0000
403 325.9372 51.6234
404 313.8487 101.9756
405 294.0322 149.8169
406 266.9756 193.9691
407 233.3452 233.3452
408 193.9691 266.9756
409 149.8169 294.0322
410 101.9756 313.8487
411 51.6234 325.9372
412 0.0000 330.0000
413 -51.6234 325.9372
414 -101.9756 313.8487
415 -149.8169 294.0322
416 -193.9691 266.9756
417 -233.3452 233.3452
418 -266.9756 193.9691
419 -294.0322 149.8169
420 -313.8487 101.9756
421 -325.9372 51.6234
422 -330.0000 0.0000
423 -325.9372 -51.6234
424 -313.8487 -101.9756
425 -294.0322 -149.8169
426 -266.9756 -193.9691
427 -233.3452 -233.3452
428 -193.9691 -266.9756
429 -149.8169 -294.0322
430 -101.9756 -313.8487
431 -51.6234 -325.9372
432 -0.0000 -330.0000
433 51.6234 -325.9372
434 101.9756 -313.8487
435 149.8169 -294.0322
436 193.9691 -266.9756
437 233.3452 -233.3452
438 266.9756 -193.9691
439 294.0322 -149.8169
440 313.8487 -101.9756
441 325.9372 -51.6234
442 360.0000 0.0000
443 355.5678 56.3164
444 342.3803 111.2461
445 320.7623 163.4366
446 291.2461 211.6027
447 254.5584 254.5584
448 211.6027 291.2461
449 163.4366 320.7623
450 111.2461 342.3803
451 56.3164 355.5678
452 0.0000 360.0000
453 -56.3164 355.5678
454 -111.2461 342.3803
455 -163.4366 320.7623
456 -211.6027 291.2461
457 -254.5584 254.5584
458 -291.2461 211.6027
459 -320.7623 163.4366
460 -342.3803 111.2461
461 -355.5678 56.3164
462 -360.0000 0.0000
463 -355.5678 -56.3164
464 -342.3803 -111.2461
465 -320.7623 -163.4366
466 -291.2461 -211.6027
467 -254.5584 -254.5584
468 -211.6027 -291.2461
469 -163.4366 -320.7623
470 -111.2461 -342.3803
471 -56.3164 -355.5678
472 -0.0000 -360.0000
473 56.3164 -355.5678
474 111.2461 -342.3803
475 163.4366 -320.7623
476 211.6027 -291.2461
477 254.5584 -254.5584
478 291.2461 -211.6027
479 320.7623 -163.4366
480 342.3803 -111.2461
481 355.5678 -56.3164
482 390.0000 0.0000
483 385.1985 61.0094
484 370.9120 120.5166
485 347.4925 177.0563
486 315.5166 229.2362
487 275.7716 275.7716
488 229.2362 315.5166
489 177.0563 347.4925
490 120.5166 370.9120
491 61.0094 385.1985
492 0.0000 390.0000
493 -61.0094 385.1985
494 -120.5166 370.9120
495 -177.0563 347.4925
496 -229.2362 315.5166
497 -275.7716 275.7716
498 -315.5166 229.2362
499 -347.4925 177.0563
500 -370.9120 120.5166
501 -385.1985 61.0094
502 -390.0000 0.0000
503 -385.1985 -61.0094
504 -370.9120 -120.5166
505 -347.4925 -177.0563
506 -315.5166 -229.2362
507 -275.7716 -275.7716
508 -229.2362 -315.5166
509 -177.0563 -347.4925
510 -120.5166 -370.9120
511 -61.0094 -385.1985
512 -0.0000 -390.0000
513 61.0094 -385.1985
514 120.5166 -370.9120
515 177.0563 -347.4925
516 229.2362 -315.5166
517 275.7716 -275.7716
518 315.5166 -229.2362
519 347.4925 -177.0563
520 370.9120 -120.5166
521 385.1985 -61.0094
522 420.0000 0.0000
523 414.8291 65.7025
524 399.4437 129.7871
525 374.2227 190.6760
526 339.7871 246.8698
527 296.9848 296.9848
528 246.8698 339.7871
529 190.6760 374.2227
530 129.7871 399.4437
531 65.7025 414.8291
532 0.0000 420.0000
533 -65.7025 414.8291
534 -129.7871 399.4437
535 -190.6760 374.2227
536 -246.8698 339.7871
537 -296.9848 296.9848
538 -339.7871 246.8698
539 -374.2227 190.6760
540 -399.4437 129.7871
541 -414.8291 65.7025
542 -420.0000 0.0000
543 -414.8291 -65.7025
544 -399.4437 -129.7871
545 -374.2227 -190.6760
546 -339.7871 -246.8698
547 -296.9848 -296.9848
548 -246.8698 -339.7871
549 -190.6760 -374.2227
550 -129.7871 -399.4437
551 -65.7025 -414.8291
552 -0.0000 -420.0000
553 65.7025 -414.8291
554 129.7871 -399.4437
555 190.6760 -374.2227
556 246.8698 -339.7871
557 296.9848 -296.9848
558 339.7871 -246.8698
559 374.2227 -190.6760
560 399.4437 -129.7871
561 414.8291 -65.7025
562 450.0000 0.0000
563 444.4598 70.3955
564 427.9754 139.0576
565 400.9529 204.2957
566 364.0576 264.5034
567 318.1981 318.1981
568 264.5034 364.0576
569 204.2957 400.9529
570 139.0576 427.9754
571 70.3955 444.4598
572 0.0000 450.0000
573 -70.3955 444.4598
574 -139.0576 427.9754
575 -204.2957 400.9529
576 -264.5034 364.0576
577 -318.1981 318.1981
578 -364.0576 264.5034
579 -400.9529 204.2957
580 -427.9754 139.0576
581 -444.4598 70.3955
582 -450.0000 0.0000
583 -444.4598 -70.3955
584 -427.9754 -139.0576
585 -400.9529 -204.2957
586 -364.0576 -264.5034
587 -318.1981 -318.1981
588 -264.5034 -364.0576
589 -204.2957 -400.9529
590 -139.0576 -427.9754
591 -70.3955 -444.4598
592 -0.0000 -450.0000
593 70.3955 -444.4598
594 139.0576 -427.9754
595 204.2957 -400.9529
596 264.5034 -364.0576
597 318.1981 -318.1981
598 364.0576 -264.5034
599 400.9529 -204.2957
600 427.9754 -139.0576
601 444.4598 -70.3955
602 480.0000 0.0000
603 474.0904 75.0885
604 456.5071 148.3282
605 427.6831 217.9154
606 388.3282 282.1369
607 339.4113 339.4113
608 282.1369 388.3282
609 217.9154 427.6831
610 148.3282 456.5071
611 75.0885 474.0904
612 0.0000 480.0000
613 -75.0885 474.0904
614 -148.3282 456.5071
615 -217.9154 427.6831
616 -282.1369 388.3282
617 -339.4113 339.4113
618 -388.3282 282.1369
619 -427.6831 217.9154
620 -456.5071 148.3282
621 -474.0904 75.0885
622 -480.0000 0.0000
623 -474.0904 -75.0885
624 -456.5071 -148.3282
625 -427.6831 -217.9154
626 -388.3282 -282.1369
627 -339.4113 -339.4113
628 -282.1369 -388.3282
629 -217.9154 -427.6831
630 -148.3282 -456.5071
631 -75.0885 -474.0904
632 -0.0000 -480.0000
633 75.0885 -474.0904
634 148.3282 -456.5071
635 217.9154 -427.6831
636 282.1369 -388.3282
637 339.4113 -339.4113
638 388.3282 -282.1369
639 427.6831 -217.9154
640 456.5071 -148.3282
641 474.0904 -75.0885
642 510.0000 0.0000
643 503.7211 79.7816
644 485.0388 157.5987
645 454.4133 231.5352
646 412.5987 299.7705
647 360.6245 360.6245
648 299.7705 412.5987
649 231.5352 454.4133
650 157.5987 485.0388
651 79.7816 503.7211
652 0.0000 510.0000
653 -79.7816 503.7211
654 -157.5987 485.0388
655 -231.5352 454.4133
656 -299.7705 412.5987
657 -360.6245 360.6245
658 -412.5987 299.7705
659 -454.4133 231.5352
660 -485.0388 157.5987
661 -503.7211 79.7816
662 -510.0000 0.0000
663 -503.7211 -79.7816
664 -485.0388 -157.5987
665 -454.4133 -231.5352
666 -412.5987 -299.7705
667 -360.6245 -360.6245
668 -299.7705 -412.5987
669 -231.5352 -454.4133
670 -157.5987 -485.0388
671 -79.7816 -503.7211
672 -0.0000 -510.0000
673 79.7816 -503.7211
674 157.5987 -485.0388
675 231.5352 -454.4133
676 299.7705 -412.5987
677 360.6245 -360.6245
678 412.5987 -299.7705
679 454.4133 -231.5352
680 485.0388 -157.5987
681 503.7211 -79.7816
682 540.0000 0.0000
683 533.3517 84.4746
684 513.5705 166.8692
685 481.1435 245.1549
686 436.8692 317.4040
687 381.8377 381.8377
688 317.4040 436.8692
689 245.1549 481.1435
690 166.8692 513.5705
691 84.4746 533.3517
692 0.0000 540.0000
693 -84.4746 533.3517
694 -166.8692 513.5705
695 -245.1549 481.1435
696 -317.4040 436.8692
697 -381.8377 381.8377
698 -436.8692 317.4040
699 -481.1435 245.1549
700 -513.5705 166.8692
701 -533.3517 84.4746
702 -540.0000 0.0000
703 -533.3517 -84.4746
704 -513.5705 -166.8692
705 -481.1435 -245.1549
706 -436.8692 -317.4040
707 -381.8377 -381.8377
708 -317.4040 -436.8692
709 -245.1549 -481.1435
710 -166.8692 -513.5705
711 -84.4746 -533.3517
712 -0.0000 -540.0000
713 84.4746 -533.3517
714 166.8692 -513.5705
715 245.1549 -481.1435
716 317.4040 -436.8692
717 381.8377 -381.8377
718 436.8692 -317.4040
719 481.1435 -245.1549
720 513.5705 -166.8692
721 533.3517 -84.4746
722 570.0000 0.0000
723 562.9824 89.1676
724 542.1022 176.1397
725 507.8737 258.7746
726 461.1397 335.0376
727 403.0509 403.0509
728 335.0376 461.1397
729 258.7746 507.8737
730 176.1397 542.1022
731 89.1676 562.9824
732 0.0000 570.0000
733 -89.1676 562.9824
734 -176.1397 542.1022
735 -258.7746 507.8737
736 -335.0376 461.1397
737 -403.0509 403.0509
738 -461.1397 335.0376
739 -507.8737 258.7746
740 -542.1022 176.1397
741 -562.9824 89.1676
742 -570.0000 0.0000
743 -562.9824 -89.1676
744 -542.1022 -176.1397
745 -507.8737 -258.7746
746 -461.1397 -335.0376
747 -403.0509 -403.0509
748 -335.0376 -461.1397
749 -258.7746 -507.8737
750 -176.1397 -542.1022
751 -89.1676 -562.9824
752 -0.0000 -570.0000
753 89.1676 -562.9824
754 176.1397 -542.1022
755 258.7746 -507.8737
756 335.0376 -461.1397
757 403.0509 -403.0509
758 461.1397 -335.0376
759 507.8737 -258.7746
760 542.1022 -176.1397
761 562.9824 -89.1676
762 600.0000 0.0000
763 592.6130 93.8607
764 570.6339 185.4102
765 534.6039 272.3943
766 485.4102 352.6712
767 424.2641 424.2641
768 352.6712 485.4102
769 272.3943 534.6039
770 185.4102 570.6339
771 93.8607 592.6130
772 0.0000 600.0000
773 -93.8607 592.6130
774 -185.4102 570.6339
775 -272.3943 534.6039
776 -352.6712 485.4102
777 -424.2641 424.2641
778 -485.4102 352.6712
779 -534.6039 272.3943
780 -570.6339 185.4102
781 -592.6130 93.8607
782 -600.0000 0.0000
783 -592.6130 -93.8607
784 -570.6339 -185.4102
785 -534.6039 -272.3943
786 -485.4102 -352.6712
787 -424.2641 -424.2641
788 -352.6712 -485.4102
789 -272.3943 -534.6039
790 -185.4102 -570.6339
791 -93.8607 -592.6130
792 -0.0000 -600.0000
793 93.8607 -592.6130
794 185.4102 -570.6339
795 272.3943 -534.6039
796 352.6712 -485.4102
797 424.2641 -424.2641
798 485.4102 -352.6712
799 534.6039 -272.3943
800 570.6339 -185.4102
801 592.6130 -93.8607
802 630.0000 0.0000
803 622.2437 98.5537
804 599.1656 194.6807
805 561.3341 286.0140
806 509.6807 370.3047
807 445.4773 445.4773
808 370.3047 509.6807
809 286.0140 561.3341
810 194.6807 599.1656
811 98.5537 622.2437
812 0.0000 630.0000
813 -98.5537 622.2437
814 -194.6807 599.1656
815 -286.0140 561.3341
816 -370.3047 509.6807
817 -445.4773 445.4773
818 -509.6807 370.3047
819 -561.3341 286.0140
820 -599.1656 194.6807
821 -622.2437 98.5537
822 -630.0000 0.0000
823 -622.2437 -98.5537
824 -599.1656 -194.6807
825 -561.3341 -286.0140
826 -509.6807 -370.3047
827 -445.4773 -445.4773
828 -370.3047 -509.6807
829 -286.0140 -561.3341
830 -194.6807 -599.1656
831 -98.5537 -622.2437
832 -0.0000 -630.0000
833 98.5537 -622.2437
834 194.6807 -599.1656
835 286.0140 -561.3341
836 370.3047 -509.6807
837 445.4773 -445.4773
838 509.6807 -370.3047
839 561.3341 -286.0140
840 599.1656 -194.6807
841 622.2437 -98.5537
842 660.0000 0.0000
843 651.8743 103.2467
844 627.6973 203.9512
845 588.0643 299.6337
846 533.9512 387.9383
847 466.6905 466.6905
848 387.9383 533.9512
849 299.6337 588.0643
850 203.9512 627.6973
851 103.2467 651.8743
852 0.0000 660.0000
853 -103.2467 651.8743
854 -203.9512 627.6973
855 -299.6337 588.0643
856 -387.9383 533.9512
857 -466.6905 466.6905
858 -533.9512 387.9383
859 -588.0643 299.6337
860 -627.6973 203.9512
861 -651.8743 103.2467
862 -660.0000 0.0000
863 -651.8743 -103.2467
864 -627.6973 -203.9512
865 -588.0643 -299.6337
866 -533.9512 -387.9383
867 -466.6905 -466.6905
868 -387.9383 -533.9512
869 -299.6337 -588.0643
870 -203.9512 -627.6973
871 -103.2467 -651.8743
872 -0.0000 -660.0000
873 103.2467 -651.8743
874 203.9512 -627.6973
875 299.6337 -588.0643
876 387.9383 -533.9512
877 466.6905 -466.6905
878 533.9512 -387.9383
879 588.0643 -299.6337
880 627.6973 -203.9512
881 651.8743 -103.2467
882 690.0000 0.0000
883 681.5050 107.9398
884 656.2290 213.2217
885 614.7945 313.2534
886 558.2217 405.5718
887 487.9037 487.9037
888 405.5718 558.2217
889 313.2534 614.7945
890 213.2217 656.2290
891 107.9398 681.5050
892 0.0000 690.0000
893 -107.9398 681.5050
894 -213.2217 656.2290
895 -313.2534 614.7945
896 -405.5718 558.2217
897 -487.9037 487.9037
898 -558.2217 405.5718
899 -614.7945 313.2534
900 -656.2290 213.2217
901 -681.5050 107.9398
902 -690.0000 0.0000
903 -681.5050 -107.9398
904 -656.2290 -213.2217
905 -614.7945 -313.2534
906 -558.2217 -405.5718
907 -487.9037 -487.9037
908 -405.5718 -558.2217
909 -313.2534 -614.7945
910 -213.2217 -656.2290
911 -107.9398 -681.5050
912 -0.0000 -690.0000
913 107.9398 -681.5050
914 213.2217 -656.2290
915 313.2534 -614.7945
916 405.5718 -558.2217
917 487.9037 -487.9037
918 558.2217 -405.5718
919 614.7945 -313.2534
920 656.2290 -213.2217
921 681.5050 -107.9398
922 720.0000 0.0000
923 711.1356 112.6328
924 684.7607 222.4922
925 641.5247 326.8732
926 582.4922 423.2054
927 509.1169 509.1169
928 423.2054 582.4922
929 326.8732 641.5247
930 222.4922 684.7607
931 112.6328 711.1356
932 0.0000 720.0000
933 -112.6328 711.1356
934 -222.4922 684.7607
935 -326.8732 641.5247
936 -423.2054 582.4922
937 -509.1169 509.1169
938 -582.4922 423.2054
939 -641.5247 326.8732
940 -684.7607 222.4922
941 -711.1356 112.6328
942 -720.0000 0.0000
943 -711.1356 -112.6328
944 -684.7607 -222.4922
945 -641.5247 -326.8732
946 -582.4922 -423.2054
947 -509.1169 -509.1169
948 -423.2054 -582.4922
949 -326.8732 -641.5247
950 -222.4922 -684.7607
951 -112.6328 -711.1356
952 -0.0000 -720.0000
953 112.6328 -711.1356
954 222.4922 -684.7607
955 326.8732 -641.5247
956 423.2054 -582.4922
957 509.1169 -509.1169
958 582.4922 -423.2054
959 641.5247 -326.8732
960 684.7607 -222.4922
961 711.1356 -112.6328
962 750.0000 0.0000
963 740.7663 117.3258
964 713.2924 231.7627
965 668.2549 340.4929
966 606.7627 440.8389
967 530.3301 530.3301
968 440.8389 606.7627
969 340.4929 668.2549
970 231.7627 713.2924
971 117.3258 740.7663
972 0.0000 750.0000
973 -117.3258 740.7663
974 -231.7627 713.2924
975 -340.4929 668.2549
976 -440.8389 606.7627
977 -530.3301 530.3301
978 -606.7627 440.8389
979 -668.2549 340.4929
980 -713.2924 231.7627
981 -740.7663 117.3258
982 -750.0000 0.0000
983 -740.7663 -117.3258
984 -713.2924 -231.7627
985 -668.2549 -340.4929
986 -606.7627 -440.8389
987 -530.3301 -530.3301
988 -440.8389 -606.7627
989 -340.4929 -668.2549
990 -231.7627 -713.2924
991 -117.3258 -740.7663
992 -0.0000 -750.0000
993 117.3258 -740.7663
994 231.7627 -713.2924
995 340.4929 -668.2549
996 440.8389 -606.7627
997 530.3301 -530.3301
998 606.7627 -440.8389
999 668.2549 -340.4929
1000 713.2924 -231.7627
1001 740.7663 -117.3258
1002 780.0000 0.0000
1003 770.3969 122.0189
1004 741.8241 241.0333
1005 694.9851 354.1126
1006 631.0333 458.4725
1007 551.5433 551.5433
1008 458.4725 631.0333
1009 354.1126 694.9851
1010 241.0333 741.8241
1011 122.0189 770.3969
1012 0.0000 780.0000
1013 -122.0189 770.3969
1014 -241.0333 741.8241
1015 -354.1126 694.9851
1016 -458.4725 631.0333
1017 -551.5433 551.5433
1018 -631.0333 458.4725
1019 -694.9851 354.1126
1020 -741.8241 241.0333
1021 -770.3969 122.0189
1022 -780.0000 0.0000
1023 -770.3969 -122.0189
1024 -741.8241 -241.0333
1025 -694.9851 -354.1126
1026 -631.0333 -458.4725
1027 -551.5433 -551.5433
1028 -458.4725 -631.0333
1029 -354.1126 -694.9851
1030 -241.0333 -741.8241
1031 -122.0189 -770.3969
1032 -0.0000 -780.0000
1033 122.0189 -770.3969
1034 241.0333 -741.8241
1035 354.1126 -694.9851
1036 458.4725 -631.0333
1037 551.5433 -551.5433
1038 631.0333 -458.4725
1039 694.9851 -354.1126
1040 741.8241 -241.0333
1041 770.3969 -122.0189
1042 810.0000 0.0000
1043 800.0276 126.7119
1044 770.3558 250.3038
1045 721.7153 367.7323
1046 655.3038 476.1061
1047 572.7565 572.7565
1048 476.1061 655.3038
1049 367.7323 721.7153
1050 250.3038 770.3558
1051 126.7119 800.0276
1052 0.0000 810.0000
1053 -126.7119 800.0276
1054 -250.3038 770.3558
1055 -367.7323 721.7153
1056 -476.1061 655.3038
1057 -572.7565 572.7565
1058 -655.3038 476.1061
1059 -721.7153 367.7323
1060 -770.3558 250.3038
1061 -800.0276 126.7119
1062 -810.0000 0.0000
1063 -800.0276 -126.7119
