NAME : L86
446 -194.1641 141.0685
447 -207.8461 120.0000
448 -219.2509 97.6168
449 -228.2536 74.1641
450 -234.7554 49.8988
451 -238.6853 25.0868
452 -240.0000 0.0000
453 -238.6853 -25.0868
454 -234.7554 -49.8988
455 -228.2536 -74.1641
456 -219.2509 -97.6168
457 -207.8461 -120.0000
458 -194.1641 -141.0685
459 -178.3548 -160.5913
460 -160.5913 -178.3548
461 -141.0685 -194.1641
462 -120.0000 -207.8461
463 -97.6168 -219.2509
464 -74.1641 -228.2536
465 -49.8988 -234.7554
466 -25.0868 -238.6853
467 -0.0000 -240.0000
468 25.0868 -238.6853
469 49.8988 -234.7554
470 74.1641 -228.2536
471 97.6168 -219.2509
472 120.0000 -207.8461
473 141.0685 -194.1641
474 160.5913 -178.3548
475 178.3548 -160.5913
476 194.1641 -141.0685
477 207.8461 -120.0000
478 219.2509 -97.6168
479 228.2536 -74.1641
480 234.7554 -49.8988
481 238.6853 -25.0868
482 270.0000 0.0000
483 268.5209 28.2227
484 264.0999 56.1362
485 256.7853 83.4346
486 246.6573 109.8189
487 233.8269 135.0000
488 218.4346 158.7020
489 200.6491 180.6653
490 180.6653 200.6491
491 158.7020 218.4346
492 135.0000 233.8269
493 109.8189 246.6573
494 83.4346 256.7853
495 56.1362 264.0999
496 28.2227 268.5209
497 0.0000 270.0000
498 -28.2227 268.5209
499 -56.1362 264.0999
500 -83.4346 256.7853
501 -109.8189 246.6573
502 -135.0000 233.8269
503 -158.7020 218.4346
504 -180.6653 200.6491
505 -200.6491 180.6653
506 -218.4346 158.7020
507 -233.8269 135.0000
508 -246.6573 109.8189
509 -256.7853 83.4346
510 -264.0999 56.1362
511 -268.5209 28.2227
512 -270.0000 0.0000
513 -268.5209 -28.2227
514 -264.0999 -56.1362
515 -256.7853 -83.4346
516 -246.6573 -109.8189
517 -233.8269 -135.0000
518 -218.4346 -158.7020
519 -200.6491 -180.6653
520 -180.6653 -200.6491
521 -158.7020 -218.4346
522 -135.0000 -233.8269
523 -109.8189 -246.6573
524 -83.4346 -256.7853
525 -56.1362 -264.0999
526 -28.2227 -268.5209
527 -0.0000 -270.0000
528 28.2227 -268.5209
529 56.1362 -264.0999
530 83.4346 -256.7853
531 109.8189 -246.6573
532 135.0000 -233.8269
533 158.7020 -218.4346
534 180.6653 -200.6491
535 200.6491 -180.6653
536 218.4346 -158.7020
537 233.8269 -135.0000
538 246.6573 -109.8189
539 256.7853 -83.4346
540 264.0999 -56.1362
541 268.5209 -28.2227
542 300.0000 0.0000
543 298.3566 31.3585
544 293.4443 62.3735
545 285.3170 92.7051
546 274.0636 122.0210
547 259.8076 150.0000
548 242.7051 176.3356
549 222.9434 200.7392
550 200.7392 222.9434
551 176.3356 242.7051
552 150.0000 259.8076
553 122.0210 274.0636
554 92.7051 285.3170
555 62.3735 293.4443
556 31.3585 298.3566
557 0.0000 300.0000
558 -31.3585 298.3566
559 -62.3735 293.4443
560 -92.7051 285.3170
561 -122.0210 274.0636
562 -150.0000 259.8076
563 -176.3356 242.7051
564 -200.7392 222.9434
565 -222.9434 200.7392
566 -242.7051 176.3356
567 -259.8076 150.0000
568 -274.0636 122.0210
569 -285.3170 92.7051
570 -293.4443 62.3735
571 -298.3566 31.3585
572 -300.0000 0.0000
573 -298.3566 -31.3585
574 -293.4443 -62.3735
575 -285.3170 -92.7051
576 -274.0636 -122.0210
577 -259.8076 -150.0000
578 -242.7051 -176.3356
579 -222.9434 -200.7392
580 -200.7392 -222.9434
581 -176.3356 -242.7051
582 -150.0000 -259.8076
583 -122.0210 -274.0636
584 -92.7051 -285.3170
585 -62.3735 -293.4443
586 -31.3585 -298.3566
587 -0.0000 -300.0000
588 31.3585 -298.3566
589 62.3735 -293.4443
590 92.7051 -285.3170
591 122.0210 -274.0636
592 150.0000 -259.8076
593 176.3356 -242.7051
594 200.7392 -222.9434
595 222.9434 -200.7392
596 242.7051 -176.3356
597 259.8076 -150.0000
598 274.0636 -122.0210
599 285.3170 -92.7051
600 293.4443 -62.3735
601 298.3566 -31.3585
DEMAND&PROFITS_SECTION
1 0 0
2 10 11
3 30 34
4 30 43
5 10 15
6 10 13
7 30 21
8 30 16
9 10 10
10 10 12
11 30 33
12 30 38
13 10 14
14 10 14
15 30 38
16 30 28
17 10 7
18 10 13
19 30 20
20 30 20
21 10 13
22 10 7
23 30 40
24 30 35
25 10 7
26 10 10
27 30 17
28 30 25
29 10 9
30 10 5
31 30 33
32 30 27
33 10 7
34 10 13
35 30 40
36 30 39
37 10 14
38 10 12
39 30 31
40 30 28
41 10 5
42 10 12
43 30 39
44 30 27
45 10 11
46 10 14
47 30 44
48 30 37
49 10 8
50 10 7
51 30 38
52 30 16
53 10 10
54 10 8
55 30 44
56 30 19
57 10 5
58 10 7
59 30 43
60 30 34
61 10 13
62 10 14
63 30 18
64 30 30
65 10 9
66 10 6
67 30 33
68 30 20
69 10 7
70 10 15
71 30 40
72 30 34
73 10 14
74 10 15
75 30 43
76 30 22
77 10 15
78 10 8
79 30 32
80 30 18
81 10 7
82 10 8
83 30 36
84 30 27
85 10 10
86 10 12
87 30 36
88 30 16
89 10 10
90 10 13
91 30 38
92 30 21
93 10 10
94 10 9
95 30 21
96 30 32
97 10 14
98 10 13
99 30 16
100 30 20
101 10 8
102 10 12
103 30 23
104 30 36
105 10 9
106 10 6
107 30 32
108 30 16
109 10 14
110 10 15
111 30 31
112 30 26
113 10 10
114 10 9
115 30 33
116 30 30
117 10 14
118 10 11
119 30 26
120 30 44
121 10 5
122 10 12
123 30 25
124 30 29
125 10 6
126 10 10
127 30 37
128 30 16
129 10 8
130 10 11
131 30 35
132 30 25
133 10 5
134 10 9
135 30 19
136 30 38
137 10 6
138 10 10
139 30 24
140 30 37
141 10 8
142 10 15
143 30 22
144 30 16
145 10 6
146 10 10
147 30 21
148 30 41
149 10 5
150 10 8
151 30 29
152 30 27
153 10 14
154 10 9
155 30 16
156 30 20
157 10 7
158 10 6
159 30 24
160 30 26
161 10 10
162 10 9
163 30 22
164 30 29
165 10 7
166 10 14
167 30 37
168 30 38
169 10 11
170 10 11
171 30 20
172 30 42
173 10 15
174 10 14
175 30 31
176 30 29
177 10 14
178 10 8
179 30 44
180 30 31
181 10 6
182 10 9
183 30 27
184 30 43
185 10 12
186 10 15
187 30 28
188 30 40
189 10 5
190 10 7
191 30 34
192 30 22
193 10 11
194 10 10
195 30 35
196 30 19
197 10 14
198 10 9
199 30 28
200 30 30
201 10 11
202 10 14
203 30 28
204 30 18
205 10 12
206 10 8
207 30 42
208 30 16
209 10 10
210 10 9
211 30 24
212 30 45
213 10 9
214 10 10
215 30 20
216 30 20
217 10 9
218 10 13
219 30 21
220 30 37
221 10 14
222 10 7
223 30 32
224 30 38
225 10 14
226 10 9
227 30 22
228 30 25
229 10 11
230 10 13
231 30 40
232 30 38
233 10 13
234 10 14
235 30 26
236 30 40
237 10 8
238 10 10
239 30 43
240 30 41
241 10 6
242 10 8
243 30 45
244 30 43
245 10 5
246 10 10
247 30 27
248 30 24
249 10 5
250 10 6
251 30 31
252 30 18
253 10 11
254 10 6
255 30 35
256 30 39
257 10 9
258 10 13
259 30 19
260 30 44
261 10 8
262 10 10
263 30 42
264 30 43
265 10 15
266 10 14
267 30 16
268 30 33
269 10 8
270 10 6
271 30 43
272 30 25
273 10 14
274 10 5
275 30 21
276 30 21
277 10 12
278 10 14
279 30 37
280 30 36
281 10 13
282 10 6
283 30 22
284 30 44
285 10 10
286 10 9
287 30 27
288 30 23
289 10 8
290 10 14
291 30 26
292 30 28
293 10 10
294 10 9
295 30 34
296 30 41
297 10 11
298 10 9
299 30 44
300 30 21
301 10 9
302 10 7
303 30 42
304 30 32
305 10 12
306 10 8
307 30 19
308 30 44
309 10 15
310 10 15
311 30 35
312 30 31
313 10 12
314 10 7
315 30 38
316 30 41
317 10 6
318 10 11
319 30 43
320 30 17
321 10 10
322 10 14
323 30 24
324 30 31
325 10 12
326 10 9
327 30 33
328 30 24
329 10 13
330 10 12
331 30 44
332 30 22
333 10 14
334 10 12
335 30 31
336 30 15
337 10 8
338 10 13
339 30 36
340 30 24
341 10 15
342 10 9
343 30 17
344 30 44
345 10 6
346 10 15
347 30 23
348 30 18
349 10 10
350 10 11
351 30 30
352 30 24
353 10 6
354 10 12
355 30 22
356 30 24
357 10 11
358 10 15
359 30 19
360 30 43
361 10 10
362 10 15
363 30 22
364 30 19
365 10 5
366 10 6
367 30 30
368 30 40
369 10 10
370 10 14
371 30 35
372 30 20
373 10 15
374 10 14
375 30 40
376 30 36
377 10 6
378 10 9
379 30 38
380 30 23
381 10 6
382 10 7
383 30 28
384 30 19
385 10 7
386 10 12
387 30 43
388 30 19
389 10 7
390 10 11
391 30 35
392 30 43
393 10 7
394 10 6
395 30 36
396 30 44
397 10 13
398 10 13
399 30 43
400 30 18
401 10 6
402 10 8
403 30 41
404 30 42
405 10 12
406 10 11
407 30 36
408 30 23
409 10 7
410 10 8
411 30 25
412 30 23
413 10 13
414 10 14
415 30 34
416 30 33
417 10 9
418 10 12
419 30 44
420 30 18
421 10 10
422 10 8
423 30 32
424 30 23
425 10 9
426 10 8
427 30 42
428 30 45
429 10 11
430 10 7
431 30 22
432 30 23
433 10 11
434 10 5
435 30 32
436 30 40
437 10 9
438 10 13
439 30 27
440 30 37
441 10 8
442 10 13
443 30 17
444 30 38
445 10 11
446 10 12
447 30 25
448 30 39
449 10 8
450 10 10
451 30 30
452 30 29
453 10 14
454 10 14
455 30 36
456 30 18
457 10 11
458 10 11
459 30 15
460 30 25
461 10 14
462 10 13
463 30 33
464 30 22
465 10 11
466 10 7
467 30 31
468 30 21
469 10 9
470 10 7
471 30 42
472 30 27
473 10 14
474 10 8
475 30 29
476 30 20
477 10 7
478 10 8
479 30 17
480 30 28
481 10 11
482 10 10
483 30 23
484 30 43
485 10 9
486 10 14
487 30 32
488 30 40
489 10 10
490 10 12
491 30 38
492 30 21
493 10 11
494 10 13
495 30 26
496 30 43
497 10 7
498 10 6
499 30 21
500 30 19
501 10 12
502 10 6
503 30 36
504 30 34
505 10 13
506 10 10
507 30 38
508 30 40
509 10 15
510 10 8
511 30 27
512 30 21
513 10 9
514 10 8
515 30 37
516 30 29
517 10 11
518 10 13
519 30 36
520 30 27
521 10 9
522 10 10
523 30 44
524 30 23
525 10 6
526 10 10
527 30 17
528 30 27
529 10 11
530 10 11
531 30 21
532 30 34
533 10 9
534 10 7
535 30 16
536 30 18
537 10 15
538 10 11
539 30 26
540 30 27
541 10 8
542 10 13
543 30 39
544 30 21
545 10 10
546 10 13
547 30 29
548 30 26
549 10 6
550 10 5
551 30 25
552 30 23
553 10 14
554 10 10
555 30 22
556 30 31
557 10 6
558 10 15
559 30 22
560 30 31
561 10 5
562 10 12
563 30 28
564 30 26
565 10 6
566 10 14
567 30 17
568 30 19
569 10 11
570 10 6
571 30 21
572 30 39
573 10 10
574 10 15
575 30 34
576 30 27
577 10 10
578 10 12
579 30 17
580 30 25
581 10 11
582 10 11
583 30 41
584 30 38
585 10 15
586 10 9
587 30 22
588 30 32
589 10 9
590 10 7
591 30 43
592 30 17
593 10 14
594 10 10
595 30 21
596 30 24
597 10 15
598 10 8
599 30 35
600 30 21
601 10 12
DEPOT_SECTION
1
-1
EOF
