NAME : L115
284 -74.8188 93.8198
285 -81.6207 87.9662
286 -87.9662 81.6207
287 -93.8198 74.8188
288 -99.1487 67.5984
289 -103.9230 60.0000
290 -108.1163 52.0660
291 -111.7048 43.8409
292 -114.6687 35.3706
293 -116.9913 26.7025
294 -118.6597 17.8851
295 -119.6645 8.9676
296 -120.0000 0.0000
297 -119.6645 -8.9676
298 -118.6597 -17.8851
299 -116.9913 -26.7025
300 -114.6687 -35.3706
301 -111.7048 -43.8409
302 -108.1163 -52.0660
303 -103.9230 -60.0000
304 -99.1487 -67.5984
305 -93.8198 -74.8188
306 -87.9662 -81.6207
307 -81.6207 -87.9662
308 -74.8188 -93.8198
309 -67.5984 -99.1487
310 -60.0000 -103.9230
311 -52.0660 -108.1163
312 -43.8409 -111.7048
313 -35.3706 -114.6687
314 -26.7025 -116.9913
315 -17.8851 -118.6597
316 -8.9676 -119.6645
317 -0.0000 -120.0000
318 8.9676 -119.6645
319 17.8851 -118.6597
320 26.7025 -116.9913
321 35.3706 -114.6687
322 43.8409 -111.7048
323 52.0660 -108.1163
324 60.0000 -103.9230
325 67.5984 -99.1487
326 74.8188 -93.8198
327 81.6207 -87.9662
328 87.9662 -81.6207
329 93.8198 -74.8188
330 99.1487 -67.5984
331 103.9230 -60.0000
332 108.1163 -52.0660
333 111.7048 -43.8409
334 114.6687 -35.3706
335 116.9913 -26.7025
336 118.6597 -17.8851
337 119.6645 -8.9676
338 150.0000 0.0000
339 149.5806 11.2095
340 148.3246 22.3563
341 146.2392 33.3781
342 143.3359 44.2133
343 139.6311 54.8012
344 135.1453 65.0826
345 129.9038 75.0000
346 123.9358 84.4980
347 117.2747 93.5235
348 109.9578 102.0259
349 102.0259 109.9578
350 93.5235 117.2747
351 84.4980 123.9358
352 75.0000 129.9038
353 65.0826 135.1453
354 54.8012 139.6311
355 44.2133 143.3359
356 33.3781 146.2392
357 22.3563 148.3246
358 11.2095 149.5806
359 0.0000 150.0000
360 -11.2095 149.5806
361 -22.3563 148.3246
362 -33.3781 146.2392
363 -44.2133 143.3359
364 -54.8012 139.6311
365 -65.0826 135.1453
366 -75.0000 129.9038
367 -84.4980 123.9358
368 -93.5235 117.2747
369 -102.0259 109.9578
370 -109.9578 102.0259
371 -117.2747 93.5235
372 -123.9358 84.4980
373 -129.9038 75.0000
374 -135.1453 65.0826
375 -139.6311 54.8012
376 -143.3359 44.2133
377 -146.2392 33.3781
378 -148.3246 22.3563
379 -149.5806 11.2095
380 -150.0000 0.0000
381 -149.5806 -11.2095
382 -148.3246 -22.3563
383 -146.2392 -33.3781
384 -143.3359 -44.2133
385 -139.6311 -54.8012
386 -135.1453 -65.0826
387 -129.9038 -75.0000
388 -123.9358 -84.4980
389 -117.2747 -93.5235
390 -109.9578 -102.0259
391 -102.0259 -109.9578
392 -93.5235 -117.2747
393 -84.4980 -123.9358
394 -75.0000 -129.9038
395 -65.0826 -135.1453
396 -54.8012 -139.6311
397 -44.2133 -143.3359
398 -33.3781 -146.2392
399 -22.3563 -148.3246
400 -11.2095 -149.5806
401 -0.0000 -150.0000
402 11.2095 -149.5806
403 22.3563 -148.3246
404 33.3781 -146.2392
405 44.2133 -143.3359
406 54.8012 -139.6311
407 65.0826 -135.1453
408 75.0000 -129.9038
409 84.4980 -123.9358
410 93.5235 -117.2747
411 102.0259 -109.9578
412 109.9578 -102.0259
413 117.2747 -93.5235
414 123.9358 -84.4980
415 129.9038 -75.0000
416 135.1453 -65.0826
417 139.6311 -54.8012
418 143.3359 -44.2133
419 146.2392 -33.3781
420 148.3246 -22.3563
421 149.5806 -11.2095
422 180.0000 0.0000
423 179.4967 13.4514
424 177.9895 26.8276
425 175.4870 40.0538
426 172.0031 53.0559
427 167.5573 65.7614
428 162.1744 78.0991
429 155.8846 90.0000
430 148.7230 101.3976
431 140.7297 112.2282
432 131.9493 122.4311
433 122.4311 131.9493
434 112.2282 140.7297
435 101.3976 148.7230
436 90.0000 155.8846
437 78.0991 162.1744
438 65.7614 167.5573
439 53.0559 172.0031
440 40.0538 175.4870
441 26.8276 177.9895
442 13.4514 179.4967
443 0.0000 180.0000
444 -13.4514 179.4967
445 -26.8276 177.9895
446 -40.0538 175.4870
447 -53.0559 172.0031
448 -65.7614 167.5573
449 -78.0991 162.1744
450 -90.0000 155.8846
451 -101.3976 148.7230
452 -112.2282 140.7297
453 -122.4311 131.9493
454 -131.9493 122.4311
455 -140.7297 112.2282
456 -148.7230 101.3976
457 -155.8846 90.0000
458 -162.1744 78.0991
459 -167.5573 65.7614
460 -172.0031 53.0559
461 -175.4870 40.0538
462 -177.9895 26.8276
463 -179.4967 13.4514
464 -180.0000 0.0000
465 -179.4967 -13.4514
466 -177.9895 -26.8276
467 -175.4870 -40.0538
468 -172.0031 -53.0559
469 -167.5573 -65.7614
470 -162.1744 -78.0991
471 -155.8846 -90.0000
472 -148.7230 -101.3976
473 -140.7297 -112.2282
474 -131.9493 -122.4311
475 -122.4311 -131.9493
476 -112.2282 -140.7297
477 -101.3976 -148.7230
478 -90.0000 -155.8846
479 -78.0991 -162.1744
480 -65.7614 -167.5573
481 -53.0559 -172.0031
482 -40.0538 -175.4870
483 -26.8276 -177.9895
484 -13.4514 -179.4967
485 -0.0000 -180.0000
486 13.4514 -179.4967
487 26.8276 -177.9895
488 40.0538 -175.4870
489 53.0559 -172.0031
490 65.7614 -167.5573
491 78.0991 -162.1744
492 90.0000 -155.8846
493 101.3976 -148.7230
494 112.2282 -140.7297
495 122.4311 -131.9493
496 131.9493 -122.4311
497 140.7297 -112.2282
498 148.7230 -101.3976
499 155.8846 -90.0000
500 162.1744 -78.0991
501 167.5573 -65.7614
502 172.0031 -53.0559
503 175.4870 -40.0538
504 177.9895 -26.8276
505 179.4967 -13.4514
506 210.0000 0.0000
507 209.4128 15.6933
508 207.6545 31.2989
509 204.7349 46.7294
510 200.6703 61.8986
511 195.4835 76.7216
512 189.2035 91.1156
513 181.8653 105.0000
514 173.5101 118.2972
515 164.1846 130.9329
516 153.9409 142.8363
517 142.8363 153.9409
518 130.9329 164.1846
519 118.2972 173.5101
520 105.0000 181.8653
521 91.1156 189.2035
522 76.7216 195.4835
523 61.8986 200.6703
524 46.7294 204.7349
525 31.2989 207.6545
526 15.6933 209.4128
527 0.0000 210.0000
528 -15.6933 209.4128
529 -31.2989 207.6545
530 -46.7294 204.7349
531 -61.8986 200.6703
532 -76.7216 195.4835
533 -91.1156 189.2035
534 -105.0000 181.8653
535 -118.2972 173.5101
536 -130.9329 164.1846
537 -142.8363 153.9409
538 -153.9409 142.8363
539 -164.1846 130.9329
540 -173.5101 118.2972
541 -181.8653 105.0000
542 -189.2035 91.1156
543 -195.4835 76.7216
544 -200.6703 61.8986
545 -204.7349 46.7294
546 -207.6545 31.2989
547 -209.4128 15.6933
548 -210.0000 0.0000
549 -209.4128 -15.6933
550 -207.6545 -31.2989
551 -204.7349 -46.7294
552 -200.6703 -61.8986
553 -195.4835 -76.7216
554 -189.2035 -91.1156
555 -181.8653 -105.0000
556 -173.5101 -118.2972
557 -164.1846 -130.9329
558 -153.9409 -142.8363
559 -142.8363 -153.9409
560 -130.9329 -164.1846
561 -118.2972 -173.5101
562 -105.0000 -181.8653
563 -91.1156 -189.2035
564 -76.7216 -195.4835
565 -61.8986 -200.6703
566 -46.7294 -204.7349
567 -31.2989 -207.6545
568 -15.6933 -209.4128
569 -0.0000 -210.0000
570 15.6933 -209.4128
571 31.2989 -207.6545
572 46.7294 -204.7349
573 61.8986 -200.6703
574 76.7216 -195.4835
575 91.1156 -189.2035
576 105.0000 -181.8653
577 118.2972 -173.5101
578 130.9329 -164.1846
579 142.8363 -153.9409
580 153.9409 -142.8363
581 164.1846 -130.9329
582 173.5101 -118.2972
583 181.8653 -105.0000
584 189.2035 -91.1156
585 195.4835 -76.7216
586 200.6703 -61.8986
587 204.7349 -46.7294
588 207.6545 -31.2989
589 209.4128 -15.6933
590 240.0000 0.0000
591 239.3289 17.9352
592 237.3194 35.7701
593 233.9827 53.4050
594 229.3375 70.7412
595 223.4097 87.6818
596 216.2325 104.1321
597 207.8461 120.0000
598 198.2973 135.1968
599 187.6396 149.6376
600 175.9324 163.2415
601 163.2415 175.9324
602 149.6376 187.6396
603 135.1968 198.2973
604 120.0000 207.8461
605 104.1321 216.2325
606 87.6818 223.4097
607 70.7412 229.3375
608 53.4050 233.9827
609 35.7701 237.3194
610 17.9352 239.3289
611 0.0000 240.0000
612 -17.9352 239.3289
613 -35.7701 237.3194
614 -53.4050 233.9827
615 -70.7412 229.3375
616 -87.6818 223.4097
617 -104.1321 216.2325
618 -120.0000 207.8461
619 -135.1968 198.2973
620 -149.6376 187.6396
621 -163.2415 175.9324
622 -175.9324 163.2415
623 -187.6396 149.6376
624 -198.2973 135.1968
625 -207.8461 120.0000
626 -216.2325 104.1321
627 -223.4097 87.6818
628 -229.3375 70.7412
629 -233.9827 53.4050
630 -237.3194 35.7701
631 -239.3289 17.9352
632 -240.0000 0.0000
633 -239.3289 -17.9352
634 -237.3194 -35.7701
635 -233.9827 -53.4050
636 -229.3375 -70.7412
637 -223.4097 -87.6818
638 -216.2325 -104.1321
639 -207.8461 -120.0000
640 -198.2973 -135.1968
641 -187.6396 -149.6376
642 -175.9324 -163.2415
643 -163.2415 -175.9324
644 -149.6376 -187.6396
645 -135.1968 -198.2973
646 -120.0000 -207.8461
647 -104.1321 -216.2325
648 -87.6818 -223.4097
649 -70.7412 -229.3375
650 -53.4050 -233.9827
651 -35.7701 -237.3194
652 -17.9352 -239.3289
653 -0.0000 -240.0000
654 17.9352 -239.3289
655 35.7701 -237.3194
656 53.4050 -233.9827
657 70.7412 -229.3375
658 87.6818 -223.4097
659 104.1321 -216.2325
660 120.0000 -207.8461
661 135.1968 -198.2973
662 149.6376 -187.6396
663 163.2415 -175.9324
664 175.9324 -163.2415
665 187.6396 -149.6376
666 198.2973 -135.1968
667 207.8461 -120.0000
668 216.2325 -104.1321
669 223.4097 -87.6818
670 229.3375 -70.7412
671 233.9827 -53.4050
672 237.3194 -35.7701
673 239.3289 -17.9352
674 270.0000 0.0000
675 269.2450 20.1771
676 266.9843 40.2414
677 263.2305 60.0807
678 258.0047 79.5839
679 251.3359 98.6421
680 243.2616 117.1486
681 233.8269 135.0000
682 223.0845 152.0964
683 211.0945 168.3422
684 197.9240 183.6466
685 183.6466 197.9240
686 168.3422 211.0945
687 152.0964 223.0845
688 135.0000 233.8269
689 117.1486 243.2616
690 98.6421 251.3359
691 79.5839 258.0047
692 60.0807 263.2305
693 40.2414 266.9843
694 20.1771 269.2450
695 0.0000 270.0000
696 -20.1771 269.2450
697 -40.2414 266.9843
698 -60.0807 263.2305
699 -79.5839 258.0047
700 -98.6421 251.3359
701 -117.1486 243.2616
702 -135.0000 233.8269
703 -152.0964 223.0845
704 -168.3422 211.0945
705 -183.6466 197.9240
706 -197.9240 183.6466
707 -211.0945 168.3422
708 -223.0845 152.0964
709 -233.8269 135.0000
710 -243.2616 117.1486
711 -251.3359 98.6421
712 -258.0047 79.5839
713 -263.2305 60.0807
714 -266.9843 40.2414
715 -269.2450 20.1771
716 -270.0000 0.0000
717 -269.2450 -20.1771
718 -266.9843 -40.2414
719 -263.2305 -60.0807
720 -258.0047 -79.5839
721 -251.3359 -98.6421
722 -243.2616 -117.1486
723 -233.8269 -135.0000
724 -223.0845 -152.0964
725 -211.0945 -168.3422
726 -197.9240 -183.6466
727 -183.6466 -197.9240
728 -168.3422 -211.0945
729 -152.0964 -223.0845
730 -135.0000 -233.8269
731 -117.1486 -243.2616
732 -98.6421 -251.3359
733 -79.5839 -258.0047
734 -60.0807 -263.2305
735 -40.2414 -266.9843
736 -20.1771 -269.2450
737 -0.0000 -270.0000
738 20.1771 -269.2450
739 40.2414 -266.9843
740 60.0807 -263.2305
741 79.5839 -258.0047
742 98.6421 -251.3359
743 117.1486 -243.2616
744 135.0000 -233.8269
745 152.0964 -223.0845
746 168.3422 -211.0945
747 183.6466 -197.9240
748 197.9240 -183.6466
749 211.0945 -168.3422
750 223.0845 -152.0964
751 233.8269 -135.0000
752 243.2616 -117.1486
753 251.3359 -98.6421
754 258.0047 -79.5839
755 263.2305 -60.0807
756 266.9843 -40.2414
757 269.2450 -20.1771
758 300.0000 0.0000
759 299.1611 22.4190
760 296.6492 44.7127
761 292.4784 66.7563
762 286.6718 88.4266
763 279.2621 109.6023
764 270.2907 130.1651
765 259.8076 150.0000
766 247.8716 168.9960
767 234.5494 187.0469
768 219.9156 204.0518
769 204.0518 219.9156
770 187.0469 234.5494
771 168.9960 247.8716
772 150.0000 259.8076
773 130.1651 270.2907
774 109.6023 279.2621
775 88.4266 286.6718
776 66.7563 292.4784
777 44.7127 296.6492
778 22.4190 299.1611
779 0.0000 300.0000
780 -22.4190 299.1611
781 -44.7127 296.6492
782 -66.7563 292.4784
783 -88.4266 286.6718
784 -109.6023 279.2621
785 -130.1651 270.2907
786 -150.0000 259.8076
787 -168.9960 247.8716
788 -187.0469 234.5494
789 -204.0518 219.9156
790 -219.9156 204.0518
791 -234.5494 187.0469
792 -247.8716 168.9960
793 -259.8076 150.0000
794 -270.2907 130.1651
795 -279.2621 109.6023
796 -286.6718 88.4266
797 -292.4784 66.7563
798 -296.6492 44.7127
799 -299.1611 22.4190
800 -300.0000 0.0000
801 -299.1611 -22.4190
802 -296.6492 -44.7127
803 -292.4784 -66.7563
804 -286.6718 -88.4266
805 -279.2621 -109.6023
806 -270.2907 -130.1651
807 -259.8076 -150.0000
808 -247.8716 -168.9960
809 -234.5494 -187.0469
810 -219.9156 -204.0518
811 -204.0518 -219.9156
812 -187.0469 -234.5494
813 -168.9960 -247.8716
814 -150.0000 -259.8076
815 -130.1651 -270.2907
816 -109.6023 -279.2621
817 -88.4266 -286.6718
818 -66.7563 -292.4784
819 -44.7127 -296.6492
820 -22.4190 -299.1611
821 -0.0000 -300.0000
822 22.4190 -299.1611
823 44.7127 -296.6492
824 66.7563 -292.4784
825 88.4266 -286.6718
826 109.6023 -279.2621
827 130.1651 -270.2907
828 150.0000 -259.8076
829 168.9960 -247.8716
830 187.0469 -234.5494
831 204.0518 -219.9156
832 219.9156 -204.0518
833 234.5494 -187.0469
834 247.8716 -168.9960
835 259.8076 -150.0000
836 270.2907 -130.1651
837 279.2621 -109.6023
838 286.6718 -88.4266
839 292.4784 -66.7563
840 296.6492 -44.7127
841 299.1611 -22.4190
DEMAND&PROFITS_SECTION
1 0 0
2 10 14
3 30 27
4 30 28
5 10 11
6 10 14
7 30 16
8 30 32
9 10 6
10 10 7
11 30 17
12 30 25
13 10 6
14 10 8
15 30 24
16 30 39
17 10 14
18 10 10
19 30 26
20 30 23
21 10 13
22 10 8
23 30 32
24 30 24
25 10 6
26 10 8
27 30 29
28 30 40
29 10 10
30 10 8
31 30 31
32 30 41
33 10 5
34 10 6
35 30 30
36 30 17
37 10 6
38 10 7
39 30 37
40 30 23
41 10 5
42 10 8
43 30 19
44 30 16
45 10 6
46 10 7
47 30 19
48 30 32
49 10 11
50 10 14
51 30 38
52 30 29
53 10 12
54 10 13
55 30 38
56 30 36
57 10 12
58 10 10
59 30 39
60 30 42
61 10 12
62 10 5
63 30 21
64 30 28
65 10 9
66 10 5
67 30 30
68 30 41
69 10 6
70 10 14
71 30 44
72 30 39
73 10 9
74 10 15
75 30 18
76 30 20
77 10 14
78 10 5
79 30 26
80 30 39
81 10 12
82 10 6
83 30 38
84 30 37
85 10 9
86 10 6
87 30 23
88 30 22
89 10 15
90 10 8
91 30 45
92 30 36
93 10 9
94 10 9
95 30 23
96 30 21
97 10 8
98 10 10
99 30 18
100 30 40
101 10 5
102 10 12
103 30 17
104 30 26
105 10 15
106 10 15
107 30 23
108 30 31
109 10 9
110 10 14
111 30 28
112 30 23
113 10 12
114 10 14
115 30 42
116 30 44
117 10 9
118 10 9
119 30 19
120 30 28
121 10 13
122 10 9
123 30 35
124 30 42
125 10 12
126 10 14
127 30 19
128 30 26
129 10 7
130 10 12
131 30 41
132 30 18
133 10 11
134 10 8
135 30 16
136 30 28
137 10 8
138 10 11
139 30 41
140 30 20
141 10 6
142 10 10
143 30 24
144 30 16
145 10 15
146 10 13
147 30 37
148 30 36
149 10 9
150 10 14
151 30 22
152 30 23
153 10 11
154 10 6
155 30 32
156 30 20
157 10 6
158 10 8
159 30 28
160 30 16
161 10 8
162 10 8
163 30 26
164 30 26
165 10 12
166 10 6
167 30 44
168 30 30
169 10 9
170 10 13
171 30 21
172 30 44
173 10 12
174 10 6
175 30 26
176 30 40
177 10 12
178 10 12
179 30 32
180 30 22
181 10 7
182 10 13
183 30 25
184 30 43
185 10 15
186 10 14
187 30 23
188 30 39
189 10 14
190 10 14
191 30 24
192 30 31
193 10 15
194 10 10
195 30 21
196 30 40
197 10 13
198 10 7
199 30 32
200 30 17
201 10 6
202 10 10
203 30 36
204 30 16
205 10 8
206 10 7
207 30 39
208 30 20
209 10 14
210 10 8
211 30 39
212 30 42
213 10 13
214 10 13
215 30 39
216 30 26
217 10 15
218 10 6
219 30 23
220 30 34
221 10 10
222 10 9
223 30 31
224 30 43
225 10 11
226 10 7
227 30 41
228 30 36
229 10 14
230 10 11
231 30 26
232 30 31
233 10 8
234 10 11
235 30 28
236 30 19
237 10 10
238 10 14
239 30 28
240 30 18
241 10 14
242 10 15
243 30 18
244 30 44
245 10 5
246 10 14
247 30 21
248 30 32
249 10 9
250 10 8
251 30 37
252 30 20
253 10 7
254 10 6
255 30 32
256 30 16
257 10 12
258 10 7
259 30 40
260 30 41
261 10 9
262 10 10
263 30 45
264 30 19
265 10 9
266 10 11
267 30 31
268 30 41
269 10 13
270 10 6
271 30 35
272 30 40
273 10 11
274 10 11
275 30 26
276 30 43
277 10 12
278 10 6
279 30 25
280 30 26
281 10 15
282 10 12
283 30 40
284 30 41
285 10 6
286 10 13
287 30 18
288 30 26
289 10 8
290 10 14
291 30 16
292 30 31
293 10 7
294 10 9
295 30 17
296 30 21
297 10 8
298 10 13
299 30 39
300 30 18
301 10 6
302 10 8
303 30 43
304 30 28
305 10 11
306 10 11
307 30 42
308 30 35
309 10 13
310 10 15
311 30 41
312 30 21
313 10 14
314 10 11
315 30 21
316 30 18
317 10 5
318 10 10
319 30 40
320 30 41
321 10 10
322 10 10
323 30 33
324 30 28
325 10 6
326 10 7
327 30 16
328 30 43
329 10 14
330 10 6
331 30 23
332 30 18
333 10 6
334 10 10
335 30 25
336 30 45
337 10 14
338 10 11
339 30 42
340 30 15
341 10 13
342 10 7
343 30 22
344 30 36
345 10 13
346 10 6
347 30 39
348 30 24
349 10 13
350 10 7
351 30 29
352 30 45
353 10 14
354 10 13
355 30 25
356 30 31
357 10 13
358 10 6
359 30 43
360 30 40
361 10 13
362 10 7
363 30 17
364 30 34
365 10 9
366 10 15
367 30 44
368 30 41
369 10 12
370 10 13
371 30 20
372 30 38
373 10 6
374 10 10
375 30 43
376 30 28
377 10 12
378 10 15
379 30 19
380 30 27
381 10 14
382 10 6
383 30 24
384 30 36
385 10 5
386 10 10
387 30 16
388 30 26
389 10 8
390 10 12
391 30 24
392 30 29
393 10 6
394 10 13
395 30 18
396 30 36
397 10 11
398 10 14
399 30 18
400 30 42
401 10 7
402 10 12
403 30 38
404 30 43
405 10 6
406 10 10
407 30 37
408 30 28
409 10 15
410 10 13
411 30 25
412 30 16
413 10 10
414 10 13
415 30 37
416 30 39
417 10 9
418 10 8
419 30 24
420 30 26
421 10 9
422 10 6
423 30 45
424 30 29
425 10 14
426 10 12
427 30 42
428 30 44
429 10 5
430 10 10
431 30 30
432 30 44
433 10 7
434 10 11
435 30 40
436 30 34
437 10 14
438 10 12
439 30 36
440 30 32
441 10 13
442 10 10
443 30 29
444 30 21
445 10 6
446 10 13
447 30 38
448 30 26
449 10 6
450 10 10
451 30 41
452 30 29
453 10 11
454 10 14
455 30 22
456 30 45
457 10 7
458 10 11
459 30 29
460 30 18
461 10 13
462 10 9
463 30 18
464 30 38
465 10 14
466 10 7
467 30 27
468 30 20
469 10 13
470 10 10
471 30 43
472 30 45
473 10 12
474 10 5
475 30 15
476 30 39
477 10 13
478 10 9
479 30 26
480 30 38
481 10 12
482 10 13
483 30 43
484 30 45
485 10 15
486 10 10
